time,temporada,rodada,data,horario,dia_semana,mes,adversario,resultado,gols_favor,gols_sofridos,condicao,arbitro,idade_media_titular_time,desvio_idade_media_time,altura_media_titular_time,desvio_altura_media_time,idade_media_titular_adv,desvio_idade_media_adv,altura_media_titular_adv,desvio_altura_media_adv,estadio
Corinthians,2021,4,16/06/2021,20:30,Quarta,06,Red Bull Bragantino,Derrota,1,2,Mandante,Thiago Luis Scarascati,28.4,4.7,179.2,8.5,25.2,3.7,181.2,6.5,Neo Química Arena
Corinthians,2021,5,20/06/2021,16:00,Domingo,06,Bahia,Empate,0,0,Visitante,Bruno Arleu de Araujo,29.4,4.8,179.8,9.2,26.1,3.7,180.5,6.1,Arena Fonte Nova
Corinthians,2021,6,24/06/2021,19:00,Quinta,06,Sport Recife,Vitória,2,1,Mandante,Paulo Roberto Alves Junior,28.9,5.1,180.1,8.9,25.3,4.0,184.2,7.8,Neo Química Arena
Corinthians,2021,7,27/06/2021,16:00,Domingo,06,Fluminense,Empate,1,1,Visitante,Savio Pereira Sampaio,27.1,5.4,179.4,9.0,26.5,5.0,178.6,7.0,Estádio do Maracanã
Corinthians,2021,8,30/06/2021,21:30,Quarta,06,São Paulo,Empate,0,0,Mandante,Leandro Pedro Vuaden,29.0,5.1,180.1,8.9,29.5,5.3,178.6,5.7,Neo Química Arena
Corinthians,2021,9,03/07/2021,21:00,Sábado,07,Internacional,Empate,1,1,Mandante,Marcelo de Lima Henrique,28.4,5.5,180.4,8.7,24.3,4.8,180.5,5.2,Neo Química Arena
Corinthians,2021,10,08/07/2021,21:00,Quinta,07,Chapecoense,Vitória,1,0,Visitante,Ricardo Marques Ribeiro,29.0,5.1,180.1,8.9,26.7,4.4,182.0,6.8,Arena Condá
Corinthians,2021,11,11/07/2021,20:30,Domingo,07,Fortaleza,Derrota,0,1,Visitante,Caio Max Augusto Vieira,29.0,5.1,180.1,8.9,28.0,3.0,179.5,5.2,Estádio Governador Plácido Castelo
Corinthians,2021,12,17/07/2021,19:00,Sábado,07,Atlético Mineiro,Derrota,1,2,Mandante,Jean Pierre Goncalves Lima,29.1,5.0,180.0,9.0,28.3,3.9,178.7,6.0,Neo Química Arena
Corinthians,2021,13,26/07/2021,20:00,Segunda,07,Cuiabá,Vitória,2,1,Visitante,Ramon Abatti Abel,28.9,5.3,179.6,9.3,29.3,4.4,179.9,7.7,Arena Pantanal
Corinthians,2021,14,01/08/2021,16:00,Domingo,08,Flamengo,Derrota,1,3,Mandante,Leandro Pedro Vuaden,28.9,5.3,179.6,9.3,30.9,4.0,181.1,6.8,Neo Química Arena
Corinthians,2021,15,08/08/2021,16:00,Domingo,08,Santos,Empate,0,0,Visitante,Flavio Rodrigues De Souza,29.2,5.4,178.7,9.5,26.3,5.2,179.4,6.1,Estádio Urbano Caldeira
Corinthians,2021,16,15/08/2021,16:00,Domingo,08,Ceará,Vitória,3,1,Mandante,Rodolpho Toski Marques,29.2,5.4,178.7,9.5,28.5,2.7,181.5,8.1,Neo Química Arena
Corinthians,2021,17,22/08/2021,16:00,Domingo,08,Athletico,Vitória,1,0,Visitante,Wilton Pereira Sampaio,29.2,5.4,178.7,9.5,25.5,4.0,179.0,5.4,Arena da Baixada
Corinthians,2021,18,28/08/2021,21:00,Sábado,08,Grêmio,Vitória,1,0,Visitante,Ricardo Marques Ribeiro,29.0,5.2,179.9,8.8,25.6,4.8,179.3,7.2,Arena do Grêmio
Corinthians,2021,19,07/09/2021,21:30,Terça,09,Juventude,Empate,1,1,Mandante,Ramon Abatti Abel,30.7,4.4,180.7,9.1,27.8,4.7,179.9,6.1,Neo Química Arena
Corinthians,2021,20,12/09/2021,18:15,Domingo,09,Atlético Goianiense,Empate,1,1,Visitante,Antonio Dib Moraes de Sousa,27.3,5.2,178.2,8.4,28.6,3.6,178.9,7.3,Serra Dourada
Corinthians,2021,21,19/09/2021,18:15,Domingo,09,América Mineiro,Empate,1,1,Mandante,Savio Pereira Sampaio,30.3,5.0,180.4,8.6,29.7,3.7,181.4,7.3,Neo Química Arena
Corinthians,2021,22,25/09/2021,19:00,Sábado,09,Palmeiras,Vitória,2,1,Mandante,Raphael Claus,30.1,5.0,181.0,7.8,26.2,5.1,179.9,6.0,Neo Química Arena
Corinthians,2021,23,02/10/2021,19:00,Sábado,10,Red Bull Bragantino,Empate,2,2,Visitante,Flavio Rodrigues De Souza,30.1,5.0,181.0,7.8,24.3,4.3,181.2,7.3,Estádio Nabi Abi Chedid
Corinthians,2021,24,05/10/2021,21:30,Terça,10,Bahia,Vitória,3,1,Mandante,Denis da Silva Ribeiro Serafim,28.8,5.3,180.7,8.0,26.7,4.4,182.1,8.2,Neo Química Arena
Corinthians,2021,25,09/10/2021,16:30,Sábado,10,Sport Recife,Derrota,0,1,Visitante,Savio Pereira Sampaio,30.3,5.1,182.3,7.9,25.1,3.7,181.1,7.8,Arena de Pernambuco
Corinthians,2021,26,13/10/2021,21:00,Quarta,10,Fluminense,Vitória,1,0,Mandante,Marielson Alves Silva,30.2,5.0,181.0,7.8,26.8,4.8,180.5,6.9,Neo Química Arena
Corinthians,2021,27,18/10/2021,20:00,Segunda,10,São Paulo,Derrota,0,1,Visitante,Leandro Pedro Vuaden,28.1,5.8,181.0,7.7,27.0,3.1,180.6,4.5,MorumBIS
Corinthians,2021,28,24/10/2021,16:00,Domingo,10,Internacional,Empate,2,2,Visitante,Bruno Arleu de Araujo,29.2,5.5,180.1,8.4,29.5,4.9,182.5,6.2,Estádio Beira-Rio
Corinthians,2021,29,01/11/2021,21:30,Segunda,11,Chapecoense,Vitória,1,0,Mandante,Paulo Cesar Zanovelli da Silva,27.9,5.8,179.0,7.5,27.4,3.4,182.9,5.5,Neo Química Arena
Corinthians,2021,30,06/11/2021,17:00,Sábado,11,Fortaleza,Vitória,1,0,Mandante,Ramon Abatti Abel,29.3,5.4,179.7,8.5,28.8,3.5,180.8,5.0,Neo Química Arena
Corinthians,2021,31,10/11/2021,19:00,Quarta,11,Atlético Mineiro,Derrota,0,3,Visitante,Braulio Da Silva Machado,29.7,4.9,179.2,9.0,30.1,4.8,179.9,7.4,Governador Magalhães Pinto
Corinthians,2021,32,13/11/2021,21:00,Sábado,11,Cuiabá,Vitória,3,2,Mandante,Rodolpho Toski Marques,29.1,5.4,181.0,8.7,28.5,4.2,181.1,6.0,Neo Química Arena
Corinthians,2021,33,17/11/2021,21:30,Quarta,11,Flamengo,Derrota,0,1,Visitante,Anderson Daronco,30.5,5.1,181.3,8.5,25.7,5.2,181.7,8.0,Estádio do Maracanã
Corinthians,2021,34,21/11/2021,16:00,Domingo,11,Santos,Vitória,2,0,Mandante,Leandro Pedro Vuaden,29.6,5.6,181.3,8.5,25.9,5.3,180.7,5.6,Neo Química Arena
Corinthians,2021,35,25/11/2021,20:00,Quinta,11,Ceará,Derrota,1,2,Visitante,Paulo Roberto Alves Junior,27.8,5.4,180.5,8.6,29.3,4.1,181.8,6.2,Estádio Governador Plácido Castelo
Corinthians,2021,36,28/11/2021,16:00,Domingo,11,Athletico,Vitória,1,0,Mandante,Paulo Cesar Zanovelli da Silva,29.7,5.6,181.3,8.5,26.5,3.7,180.4,4.5,Neo Química Arena
Corinthians,2021,37,05/12/2021,16:00,Domingo,12,Grêmio,Empate,1,1,Mandante,Bruno Arleu de Araujo,30.1,5.5,182.3,7.4,29.0,5.7,180.8,6.8,Neo Química Arena
Corinthians,2021,38,09/12/2021,21:30,Quinta,12,Juventude,Derrota,0,1,Visitante,Rodolpho Toski Marques,28.0,5.6,178.6,9.4,26.5,3.8,178.6,6.5,Estádio Alfredo Jaconi
Corinthians,2022,1,10/04/2022,16:00,Domingo,04,Botafogo,Vitória,3,1,Visitante,Wilton Pereira Sampaio,26.3,5.0,180.5,6.7,27.1,3.4,180.5,6.3,Estádio Nilton Santos
Corinthians,2022,2,16/04/2022,19:00,Sábado,04,Avaí,Vitória,3,0,Mandante,Bruno Arleu de Araujo,26.7,5.2,179.8,7.7,30.2,4.8,180.0,6.8,Neo Química Arena
Corinthians,2022,3,23/04/2022,19:00,Sábado,04,Palmeiras,Derrota,0,3,Visitante,Anderson Daronco,25.3,4.8,179.1,5.9,27.2,4.4,178.1,7.1,Nubank Parque
Corinthians,2022,4,01/05/2022,16:00,Domingo,05,Fortaleza,Vitória,1,0,Mandante,Savio Pereira Sampaio,30.0,5.1,181.3,7.2,26.8,3.5,179.3,4.8,Neo Química Arena
Corinthians,2022,5,08/05/2022,18:00,Domingo,05,Red Bull Bragantino,Vitória,1,0,Visitante,Raphael Claus,28.6,5.0,181.7,7.5,22.6,2.6,181.1,6.9,Estádio Nabi Abi Chedid
Corinthians,2022,6,14/05/2022,19:00,Sábado,05,Internacional,Empate,2,2,Visitante,Braulio Da Silva Machado,28.3,5.2,181.1,7.7,28.8,3.3,178.5,5.8,Estádio Beira-Rio
Corinthians,2022,7,22/05/2022,16:00,Domingo,05,São Paulo,Empate,1,1,Mandante,Wilton Pereira Sampaio,29.5,6.1,182.8,7.5,27.1,3.3,180.3,4.7,Neo Química Arena
Corinthians,2022,8,29/05/2022,18:00,Domingo,05,América Mineiro,Empate,1,1,Mandante,Anderson Daronco,30.1,5.5,180.7,7.7,30.2,6.1,180.6,7.2,Neo Química Arena
Corinthians,2022,9,04/06/2022,20:30,Sábado,06,Atlético Goianiense,Vitória,1,0,Visitante,Bruno Arleu de Araujo,28.2,6.1,180.2,7.6,27.4,3.2,181.7,5.6,Estádio Antônio Accioly
Corinthians,2022,10,07/06/2022,21:30,Terça,06,Cuiabá,Derrota,0,1,Visitante,Marcelo de Lima Henrique,26.5,4.8,181.1,8.1,28.8,3.8,180.5,6.0,Arena Pantanal
Corinthians,2022,11,11/06/2022,16:30,Sábado,06,Juventude,Vitória,2,0,Mandante,Ramon Abatti Abel,29.8,5.5,180.1,8.3,28.3,3.2,180.8,6.0,Neo Química Arena
Corinthians,2022,12,15/06/2022,21:30,Quarta,06,Athletico,Empate,1,1,Visitante,Leandro Pedro Vuaden,27.3,5.5,179.9,7.9,25.1,3.0,181.3,4.7,Arena da Baixada
Corinthians,2022,13,19/06/2022,16:00,Domingo,06,Goiás,Vitória,1,0,Mandante,Braulio Da Silva Machado,28.3,5.8,181.0,7.9,25.8,3.8,180.5,8.7,Neo Química Arena
Corinthians,2022,14,25/06/2022,19:00,Sábado,06,Santos,Empate,0,0,Mandante,Flavio Rodrigues De Souza,25.1,5.9,180.0,7.8,25.7,4.1,180.6,7.3,Neo Química Arena
Corinthians,2022,15,02/07/2022,16:30,Sábado,07,Fluminense,Derrota,0,4,Visitante,Wilton Pereira Sampaio,25.1,5.9,181.9,5.8,28.0,6.8,179.0,6.7,Estádio do Maracanã
Corinthians,2022,16,10/07/2022,16:00,Domingo,07,Flamengo,Vitória,1,0,Mandante,Ramon Abatti Abel,28.2,5.5,179.9,8.1,25.5,4.4,181.5,5.0,Neo Química Arena
Corinthians,2022,17,16/07/2022,21:00,Sábado,07,Ceará,Derrota,1,3,Visitante,Leandro Pedro Vuaden,26.7,5.4,179.7,7.3,30.5,3.2,181.8,9.2,Estádio Governador Plácido Castelo
Corinthians,2022,18,20/07/2022,21:30,Quarta,07,Coritiba,Vitória,3,1,Mandante,Wagner do Nascimento Magalhaes,27.4,5.0,181.1,7.4,29.8,5.1,179.3,7.5,Neo Química Arena
Corinthians,2022,19,24/07/2022,18:00,Domingo,07,Atlético Mineiro,Vitória,2,1,Visitante,Ramon Abatti Abel,27.7,5.5,179.2,9.8,29.9,4.0,179.8,6.8,Governador Magalhães Pinto
Corinthians,2022,20,30/07/2022,19:00,Sábado,07,Botafogo,Vitória,1,0,Mandante,Jean Pierre Goncalves Lima,27.3,5.5,179.9,7.6,27.1,4.3,181.1,5.9,Neo Química Arena
Corinthians,2022,21,06/08/2022,19:00,Sábado,08,Avaí,Empate,1,1,Visitante,Wilton Pereira Sampaio,29.3,4.9,179.9,8.2,30.3,4.5,180.3,5.8,Estádio da Ressacada
Corinthians,2022,22,13/08/2022,19:00,Sábado,08,Palmeiras,Derrota,0,1,Mandante,Raphael Claus,26.4,4.8,180.5,7.5,27.3,3.8,179.4,7.6,Neo Química Arena
Corinthians,2022,23,21/08/2022,18:00,Domingo,08,Fortaleza,Derrota,0,1,Visitante,Leandro Pedro Vuaden,25.7,4.6,179.2,7.9,28.5,5.0,179.2,6.8,Estádio Governador Plácido Castelo
Corinthians,2022,24,29/08/2022,21:30,Segunda,08,Red Bull Bragantino,Vitória,1,0,Mandante,Wilton Pereira Sampaio,28.0,5.5,180.9,8.4,25.6,3.1,179.8,7.0,Neo Química Arena
Corinthians,2022,25,04/09/2022,16:00,Domingo,09,Internacional,Empate,2,2,Mandante,Braulio Da Silva Machado,29.8,5.2,179.5,9.1,27.1,4.3,178.1,6.4,Neo Química Arena
Corinthians,2022,26,11/09/2022,16:00,Domingo,09,São Paulo,Empate,1,1,Visitante,Marcelo de Lima Henrique,26.9,5.2,181.2,7.9,27.7,6.7,182.3,6.1,MorumBIS
Corinthians,2022,27,18/09/2022,18:00,Domingo,09,América Mineiro,Derrota,0,1,Visitante,Bruno Arleu de Araujo,24.8,4.6,179.5,7.0,30.9,3.5,179.3,8.2,Arena Independência
Corinthians,2022,28,28/09/2022,19:00,Quarta,09,Atlético Goianiense,Vitória,2,1,Mandante,Leandro Pedro Vuaden,28.8,6.0,180.8,8.1,27.8,3.6,180.4,5.4,Neo Química Arena
Corinthians,2022,29,01/10/2022,21:00,Sábado,10,Cuiabá,Vitória,2,0,Mandante,Caio Max Augusto Vieira,26.8,5.4,180.8,7.9,28.6,3.8,182.1,4.6,Neo Química Arena
Corinthians,2022,30,04/10/2022,21:30,Terça,10,Juventude,Empate,2,2,Visitante,Wagner do Nascimento Magalhaes,28.8,5.8,181.8,7.8,27.5,4.1,177.9,6.8,Estádio Alfredo Jaconi
Corinthians,2022,31,08/10/2022,21:00,Sábado,10,Athletico,Vitória,2,1,Mandante,Anderson Daronco,26.0,4.6,179.1,10.3,24.3,2.7,179.8,4.9,Neo Química Arena
Corinthians,2022,33,22/10/2022,19:00,Sábado,10,Santos,Vitória,1,0,Visitante,Flavio Rodrigues De Souza,26.2,4.8,179.8,7.7,25.4,4.4,182.2,5.3,Estádio Urbano Caldeira
Corinthians,2022,34,26/10/2022,21:45,Quarta,10,Fluminense,Derrota,0,2,Mandante,Leandro Pedro Vuaden,29.9,5.4,180.5,8.5,28.8,6.5,177.4,7.0,Neo Química Arena
Corinthians,2022,32,29/10/2022,19:30,Sábado,10,Goiás,Empate,0,0,Visitante,Paulo Cesar Zanovelli da Silva,25.9,5.5,181.5,7.1,26.1,2.7,181.1,8.2,Estádio da Serrinha
Corinthians,2022,35,02/11/2022,21:30,Quarta,11,Flamengo,Vitória,2,1,Visitante,Ramon Abatti Abel,26.9,5.8,181.5,6.6,26.3,5.2,182.5,8.6,Estádio do Maracanã
Corinthians,2022,36,05/11/2022,20:30,Sábado,11,Ceará,Vitória,1,0,Mandante,Bruno Arleu de Araujo,27.4,6.1,179.9,8.7,30.5,4.8,180.8,8.1,Neo Química Arena
Corinthians,2022,37,09/11/2022,19:00,Quarta,11,Coritiba,Empate,2,2,Visitante,Marcelo de Lima Henrique,26.7,5.0,181.2,7.7,26.8,4.2,183.1,9.0,Estádio Major Antônio Couto Pereira
Corinthians,2022,38,13/11/2022,16:00,Domingo,11,Atlético Mineiro,Derrota,0,1,Mandante,Braulio Da Silva Machado,28.1,6.1,179.9,8.5,31.4,3.9,179.5,7.1,Neo Química Arena
Corinthians,2023,1,16/04/2023,16:00,Domingo,04,Cruzeiro,Vitória,2,1,Mandante,Anderson Daronco,27.6,5.5,180.0,7.9,28.7,3.3,179.7,6.8,Neo Química Arena
Corinthians,2023,2,23/04/2023,19:00,Domingo,04,Goiás,Derrota,1,3,Visitante,Bruno Arleu de Araujo,28.6,6.0,182.3,6.9,27.9,3.2,180.7,5.4,Estádio da Serrinha
Corinthians,2023,3,29/04/2023,18:30,Sábado,04,Palmeiras,Derrota,1,2,Visitante,Wilton Pereira Sampaio,26.3,5.2,179.8,7.5,28.3,3.4,177.5,7.7,Nubank Parque
Corinthians,2023,4,08/05/2023,20:00,Segunda,05,Fortaleza,Empate,1,1,Mandante,Ramon Abatti Abel,27.2,7.0,178.8,8.1,29.9,5.0,179.1,5.3,Neo Química Arena
Corinthians,2023,5,11/05/2023,19:30,Quinta,05,Botafogo,Derrota,0,3,Visitante,Anderson Daronco,27.9,6.3,179.5,7.7,30.0,3.1,184.2,5.8,Estádio Nilton Santos
Corinthians,2023,6,14/05/2023,16:00,Domingo,05,São Paulo,Empate,1,1,Mandante,Bruno Arleu de Araujo,27.2,6.1,179.9,7.7,28.3,5.1,180.2,6.5,Neo Química Arena
Corinthians,2023,7,21/05/2023,16:00,Domingo,05,Flamengo,Derrota,0,1,Visitante,Rafael Rodrigo Klein,26.9,5.5,181.4,6.9,26.0,3.8,184.1,4.5,Estádio do Maracanã
Corinthians,2023,8,28/05/2023,16:00,Domingo,05,Fluminense,Vitória,2,0,Mandante,Leandro Pedro Vuaden,25.9,5.0,180.7,7.2,30.1,6.8,178.3,6.8,Neo Química Arena
Corinthians,2023,9,03/06/2023,18:30,Sábado,06,América Mineiro,Derrota,0,2,Visitante,Anderson Daronco,27.0,5.7,180.0,6.8,30.1,5.4,180.8,5.6,Arena Independência
Corinthians,2023,10,10/06/2023,18:30,Sábado,06,Cuiabá,Empate,1,1,Mandante,Andre Luiz Skettino Policarpo Bento,26.2,6.4,180.7,7.5,27.9,4.8,182.1,5.1,Neo Química Arena
Corinthians,2023,11,21/06/2023,20:00,Quarta,06,Santos,Vitória,2,0,Visitante,Leandro Pedro Vuaden,26.9,5.5,179.2,7.9,27.3,3.2,177.1,8.9,Estádio Urbano Caldeira
Corinthians,2023,12,24/06/2023,16:00,Sábado,06,Athletico,Derrota,0,1,Visitante,Wagner do Nascimento Magalhaes,26.0,5.1,180.6,7.2,26.7,5.4,180.8,5.3,Arena da Baixada
Corinthians,2023,13,02/07/2023,11:00,Domingo,07,Red Bull Bragantino,Derrota,0,1,Mandante,Edina Alves Batista,26.1,6.2,180.0,7.9,25.7,3.7,182.1,7.4,Neo Química Arena
Corinthians,2023,14,08/07/2023,18:30,Sábado,07,Atlético Mineiro,Vitória,1,0,Visitante,Rodrigo Jose Pereira de Lima,27.5,6.8,182.2,6.8,29.9,4.3,180.8,6.7,Governador Magalhães Pinto
Corinthians,2023,16,22/07/2023,18:30,Sábado,07,Bahia,Empate,0,0,Visitante,Andre Luiz Skettino Policarpo Bento,30.1,6.2,181.6,7.2,27.2,2.7,181.5,5.8,Arena Fonte Nova
Corinthians,2023,17,29/07/2023,18:30,Sábado,07,Vasco da Gama,Vitória,3,1,Mandante,Leandro Pedro Vuaden,28.6,6.0,182.1,6.6,26.3,3.9,181.3,5.0,Neo Química Arena
Corinthians,2023,18,05/08/2023,18:30,Sábado,08,Internacional,Empate,2,2,Visitante,Wagner do Nascimento Magalhaes,28.6,6.9,179.6,7.9,28.3,5.2,181.1,5.5,Estádio Beira-Rio
Corinthians,2023,19,13/08/2023,16:00,Domingo,08,Coritiba,Vitória,3,1,Mandante,Ramon Abatti Abel,28.5,7.1,180.7,7.8,28.9,4.2,182.7,7.2,Neo Química Arena
Corinthians,2023,20,19/08/2023,21:00,Sábado,08,Cruzeiro,Empate,1,1,Visitante,Rafael Rodrigo Klein,24.8,5.8,181.6,6.9,28.5,3.3,181.2,4.7,Governador Magalhães Pinto
Corinthians,2023,21,26/08/2023,21:00,Sábado,08,Goiás,Empate,1,1,Mandante,Paulo Cesar Zanovelli da Silva,25.4,5.8,180.8,6.6,28.3,3.0,181.1,6.7,Neo Química Arena
Corinthians,2023,22,03/09/2023,16:00,Domingo,09,Palmeiras,Empate,0,0,Mandante,Anderson Daronco,28.1,6.8,182.9,6.4,28.9,3.8,178.3,7.0,Neo Química Arena
Corinthians,2023,23,14/09/2023,19:00,Quinta,09,Fortaleza,Derrota,1,2,Visitante,Rodrigo Jose Pereira de Lima,25.4,6.5,180.8,7.6,30.7,3.1,178.3,5.2,Estádio Governador Plácido Castelo
Corinthians,2023,15,18/09/2023,21:00,Segunda,09,Grêmio,Empate,4,4,Mandante,Wilton Pereira Sampaio,28.1,6.9,180.9,7.5,29.8,3.9,181.1,5.6,Neo Química Arena
Corinthians,2023,24,22/09/2023,20:00,Sexta,09,Botafogo,Vitória,1,0,Mandante,Paulo Cesar Zanovelli da Silva,25.5,6.2,182.1,7.4,29.8,4.0,182.5,6.2,Neo Química Arena
Corinthians,2023,25,30/09/2023,18:30,Sábado,09,São Paulo,Derrota,1,2,Visitante,Flavio Rodrigues De Souza,28.3,5.2,180.5,8.0,28.1,5.4,179.0,6.5,MorumBIS
Corinthians,2023,26,07/10/2023,21:00,Sábado,10,Flamengo,Empate,1,1,Mandante,Anderson Daronco,28.4,7.0,184.1,5.5,27.8,3.6,184.4,6.0,Neo Química Arena
Corinthians,2023,27,19/10/2023,21:30,Quinta,10,Fluminense,Empate,3,3,Visitante,Paulo Cesar Zanovelli da Silva,28.8,6.7,179.3,8.0,32.4,6.4,178.2,5.8,Estádio do Maracanã
Corinthians,2023,28,22/10/2023,18:30,Domingo,10,América Mineiro,Empate,1,1,Mandante,Yuri Elino Ferreira Da Cruz,27.4,6.9,181.3,8.4,30.3,4.3,180.3,7.7,Neo Química Arena
Corinthians,2023,29,25/10/2023,21:30,Quarta,10,Cuiabá,Vitória,1,0,Visitante,Andre Luiz Skettino Policarpo Bento,30.6,5.5,182.7,6.6,28.2,4.1,183.1,6.1,Arena Pantanal
Corinthians,2023,30,29/10/2023,18:30,Domingo,10,Santos,Empate,1,1,Mandante,Anderson Daronco,31.5,5.2,181.3,7.8,28.0,4.1,178.7,8.1,Neo Química Arena
Corinthians,2023,31,01/11/2023,19:00,Quarta,11,Athletico,Vitória,1,0,Mandante,Leandro Pedro Vuaden,29.8,6.0,181.0,8.3,27.4,5.3,181.6,4.5,Neo Química Arena
Corinthians,2023,32,05/11/2023,16:00,Domingo,11,Red Bull Bragantino,Derrota,0,1,Visitante,Raphael Claus,30.4,5.4,180.5,7.5,25.3,3.0,179.8,5.3,Estádio Nabi Abi Chedid
Corinthians,2023,33,09/11/2023,19:00,Quinta,11,Atlético Mineiro,Empate,1,1,Mandante,Braulio Da Silva Machado,30.1,6.3,183.1,6.6,27.6,3.0,178.5,6.6,Neo Química Arena
Corinthians,2023,34,12/11/2023,16:00,Domingo,11,Grêmio,Vitória,1,0,Visitante,Rodrigo Jose Pereira de Lima,28.9,5.5,179.8,7.6,28.7,4.6,180.1,4.7,Arena do Grêmio
Corinthians,2023,35,24/11/2023,21:00,Sexta,11,Bahia,Derrota,1,5,Mandante,Marcelo de Lima Henrique,31.7,5.1,180.5,8.3,27.6,2.8,179.8,6.4,Neo Química Arena
Corinthians,2023,36,28/11/2023,21:30,Terça,11,Vasco da Gama,Vitória,4,2,Visitante,Savio Pereira Sampaio,30.0,6.2,180.8,7.3,28.9,4.8,180.0,5.9,Estádio São Januário
Corinthians,2023,37,02/12/2023,18:00,Sábado,12,Internacional,Derrota,1,2,Mandante,Caio Max Augusto Vieira,30.9,6.5,181.7,7.9,30.5,4.5,177.4,6.2,Neo Química Arena
Corinthians,2023,38,06/12/2023,21:30,Quarta,12,Coritiba,Vitória,2,0,Visitante,Jonathan Benkenstein Pinheiro,26.8,5.2,180.8,9.5,24.6,4.5,179.3,7.6,Estádio Major Antônio Couto Pereira
Corinthians,2024,1,14/04/2024,16:00,Domingo,04,Atlético Mineiro,Empate,0,0,Mandante,Yuri Elino Ferreira Da Cruz,28.0,5.0,182.1,7.8,29.7,4.0,180.5,6.4,Neo Química Arena
Corinthians,2024,2,17/04/2024,20:00,Quarta,04,Juventude,Derrota,0,2,Visitante,Bruno Arleu de Araujo,28.7,4.9,181.1,8.5,29.5,4.9,181.3,7.3,Estádio Alfredo Jaconi
Corinthians,2024,3,20/04/2024,18:30,Sábado,04,Red Bull Bragantino,Derrota,0,1,Visitante,Rafael Rodrigo Klein,28.2,4.0,181.7,7.8,24.0,3.4,179.3,6.2,Estádio Nabi Abi Chedid
Corinthians,2024,4,28/04/2024,16:00,Domingo,04,Fluminense,Vitória,3,0,Mandante,Ramon Abatti Abel,27.0,4.9,181.5,8.7,31.7,7.1,178.4,5.3,Neo Química Arena
Corinthians,2024,5,04/05/2024,21:00,Sábado,05,Fortaleza,Empate,0,0,Mandante,Felipe Fernandes de Lima,26.4,4.4,180.5,9.4,30.4,3.6,179.0,4.9,Neo Química Arena
Corinthians,2024,6,11/05/2024,16:00,Sábado,05,Flamengo,Derrota,0,2,Visitante,Ramon Abatti Abel,27.6,5.3,182.6,9.5,27.0,3.1,181.0,8.8,Estádio do Maracanã
Corinthians,2024,7,01/06/2024,21:00,Sábado,06,Botafogo,Derrota,0,1,Mandante,Anderson Daronco,25.1,3.5,181.5,8.9,28.4,4.2,181.8,7.5,Neo Química Arena
Corinthians,2024,8,11/06/2024,19:00,Terça,06,Atlético Goianiense,Empate,2,2,Visitante,Paulo Cesar Zanovelli da Silva,25.5,3.9,182.2,9.6,26.7,2.7,184.7,7.0,Estádio Antônio Accioly
Corinthians,2024,9,16/06/2024,16:00,Domingo,06,São Paulo,Empate,2,2,Mandante,Ramon Abatti Abel,24.9,3.5,181.1,9.3,29.5,4.0,179.0,6.2,Neo Química Arena
Corinthians,2024,10,19/06/2024,21:30,Quarta,06,Internacional,Derrota,0,1,Visitante,Wagner do Nascimento Magalhaes,25.2,4.0,180.6,7.0,29.5,5.5,180.5,6.9,Orlando Scarpelli
Corinthians,2024,11,23/06/2024,16:00,Domingo,06,Athletico,Empate,1,1,Visitante,Felipe Fernandes de Lima,24.2,3.2,180.8,5.8,28.6,5.5,182.0,6.7,Arena da Baixada
Corinthians,2024,12,26/06/2024,20:00,Quarta,06,Cuiabá,Empate,1,1,Mandante,Fabio Augusto Santos Sa Junior,24.3,3.7,180.2,4.7,28.8,4.1,181.5,6.5,Neo Química Arena
Corinthians,2024,13,01/07/2024,20:00,Segunda,07,Palmeiras,Derrota,0,2,Visitante,Anderson Daronco,24.2,3.8,182.5,5.5,25.9,6.1,180.8,5.3,Nubank Parque
Corinthians,2024,14,04/07/2024,20:00,Quinta,07,Vitória,Vitória,3,2,Mandante,Gustavo Ervino Bauermann,26.5,4.3,180.6,7.0,26.9,2.5,178.5,7.3,Neo Química Arena
Corinthians,2024,15,07/07/2024,16:00,Domingo,07,Cruzeiro,Derrota,0,3,Visitante,Alex Gomes Stefano,24.9,3.6,180.5,5.0,27.4,2.7,177.5,6.0,Governador Magalhães Pinto
Corinthians,2024,16,10/07/2024,19:00,Quarta,07,Vasco da Gama,Derrota,0,2,Visitante,Rafael Rodrigo Klein,25.2,4.1,179.5,6.0,27.7,4.5,181.2,6.0,Estádio São Januário
Corinthians,2024,17,16/07/2024,21:00,Terça,07,Criciúma,Vitória,2,1,Mandante,Jonathan Benkenstein Pinheiro,26.4,3.5,182.6,7.9,30.5,4.4,180.5,7.1,Neo Química Arena
Corinthians,2024,18,21/07/2024,16:00,Domingo,07,Bahia,Vitória,1,0,Visitante,Felipe Fernandes de Lima,26.7,3.4,180.8,7.8,29.7,3.7,180.2,5.2,Arena Fonte Nova
Corinthians,2024,19,25/07/2024,20:00,Quinta,07,Grêmio,Empate,2,2,Mandante,Alex Gomes Stefano,26.5,3.3,181.0,7.9,31.5,3.2,178.0,7.6,Neo Química Arena
Corinthians,2024,20,28/07/2024,19:00,Domingo,07,Atlético Mineiro,Derrota,1,2,Visitante,Bruno Arleu de Araujo,27.9,3.9,180.5,8.2,29.2,4.2,180.1,8.0,Arena MRV
