time,temporada,rodada,data,horario,dia_semana,mes,adversario,resultado,gols_favor,gols_sofridos,condicao,arbitro,idade_media_titular_time,desvio_idade_media_time,altura_media_titular_time,desvio_altura_media_time,idade_media_titular_adv,desvio_idade_media_adv,altura_media_titular_adv,desvio_altura_media_adv,estadio,publico
São Paulo,2025,16,24/07/2025,19:00,Quinta,07,Juventude,Vitória,1,0,Visitante,Savio Pereira Sampaio,30.2,3.7,180.3,7.4,29.0,4.5,178.4,5.6,Estádio Alfredo Jaconi,6095
São Paulo,2025,17,27/07/2025,16:00,Domingo,07,Fluminense,Vitória,3,1,Mandante,Davi de Oliveira Lacerda,30.0,3.7,179.5,7.4,30.2,7.2,179.9,4.9,MorumBIS,42529
São Paulo,2025,18,03/08/2025,20:30,Domingo,08,Internacional,Vitória,2,1,Visitante,Alex Gomes Stefano,30.1,3.7,180.2,7.4,29.2,5.3,178.7,6.5,Estádio Beira-Rio,11414
São Paulo,2025,19,09/08/2025,18:30,Sábado,08,Vitória,Vitória,2,0,Mandante,Bruno Arleu de Araujo,27.0,4.1,180.6,6.9,29.1,4.1,180.4,6.9,MorumBIS,39283
São Paulo,2025,20,16/08/2025,18:30,Sábado,08,Sport Recife,Empate,2,2,Visitante,Lucas Paulo Torezin,25.2,3.3,181.8,7.4,28.6,4.7,181.8,8.7,Ilha do Retiro,26104
São Paulo,2025,21,24/08/2025,20:30,Domingo,08,Atlético Mineiro,Vitória,2,0,Mandante,Lucas Casagrande,28.5,3.7,179.7,7.1,27.7,4.5,181.8,6.9,MorumBIS,26341
São Paulo,2025,22,30/08/2025,21:00,Sábado,08,Cruzeiro,Derrota,0,1,Visitante,Anderson Daronco,27.9,4.6,181.9,5.3,29.7,4.1,178.9,8.0,Governador Magalhães Pinto,36882
São Paulo,2025,23,14/09/2025,17:30,Domingo,09,Botafogo,Vitória,1,0,Mandante,Wilton Pereira Sampaio,29.5,4.7,181.2,5.9,29.0,4.6,181.5,7.4,MorumBIS,38713
São Paulo,2025,24,21/09/2025,20:30,Domingo,09,Santos,Derrota,0,1,Visitante,Rodrigo Jose Pereira de Lima,27.9,4.3,180.9,8.4,28.6,3.5,181.4,6.4,Estádio Urbano Caldeira,24873
São Paulo,2025,25,29/09/2025,20:00,Segunda,09,Ceará,Derrota,0,1,Mandante,Bruno Arleu de Araujo,30.6,4.4,181.0,5.9,28.0,2.9,180.3,8.6,MorumBIS,12342
São Paulo,2025,26,02/10/2025,19:30,Quinta,10,Fortaleza,Vitória,2,0,Visitante,Anderson Daronco,28.8,5.9,181.3,5.3,29.8,4.4,179.8,5.4,Estádio Governador Plácido Castelo,35544
São Paulo,2025,27,05/10/2025,16:00,Domingo,10,Palmeiras,Derrota,2,3,Mandante,Ramon Abatti Abel,29.2,4.4,179.8,6.9,28.4,4.8,181.1,5.4,MorumBIS,33928
São Paulo,2025,28,16/10/2025,19:00,Quinta,10,Grêmio,Derrota,0,2,Visitante,Davi de Oliveira Lacerda,29.4,4.4,179.6,7.5,28.1,4.8,179.1,8.1,Arena do Grêmio,21526
São Paulo,2025,29,19/10/2025,18:30,Domingo,10,Mirassol,Derrota,0,3,Visitante,Matheus Delgado Candançan,27.9,4.7,179.5,7.3,30.6,4.0,178.7,7.5,Estádio José Maria de Campos Maia,8981
São Paulo,2025,30,25/10/2025,21:30,Sábado,10,Bahia,Vitória,2,0,Mandante,Lucas Paulo Torezin,28.9,4.7,179.5,7.0,28.2,3.9,181.4,7.2,MorumBIS,15253
São Paulo,2025,31,02/11/2025,20:30,Domingo,11,Vasco da Gama,Vitória,2,0,Visitante,Wilton Pereira Sampaio,28.7,4.2,178.7,7.5,26.4,4.5,178.5,5.7,Estádio São Januário,20359
São Paulo,2025,32,05/11/2025,21:30,Quarta,11,Flamengo,Empate,2,2,Mandante,Rodrigo Jose Pereira de Lima,30.1,5.0,182.3,5.8,29.9,3.1,182.7,5.7,Estádio Urbano Caldeira,11228
São Paulo,2025,33,08/11/2025,21:00,Sábado,11,Red Bull Bragantino,Derrota,0,1,Mandante,Bruno Arleu de Araujo,30.5,4.9,181.3,6.0,26.2,3.3,182.4,8.3,Estádio Urbano Caldeira,10086
São Paulo,2025,34,20/11/2025,19:30,Quinta,11,Corinthians,Derrota,1,3,Visitante,Anderson Daronco,31.1,4.8,181.2,5.7,26.2,5.2,182.0,7.4,Neo Química Arena,46154
São Paulo,2025,35,23/11/2025,16:00,Domingo,11,Juventude,Vitória,2,1,Mandante,Andre Luis Skettino Policarpo Bento,28.5,5.2,182.2,5.1,28.6,3.6,179.7,6.3,Estádio Urbano Caldeira,6468
São Paulo,2025,36,27/11/2025,20:30,Quinta,11,Fluminense,Derrota,0,6,Visitante,Lucas Paulo Torezin,26.2,5.3,181.2,8.5,31.9,6.5,176.5,7.5,Estádio do Maracanã,30427
São Paulo,2025,37,03/12/2025,20:00,Quarta,12,Internacional,Vitória,3,0,Mandante,Bruno Arleu de Araujo,29.4,5.4,180.8,6.7,29.0,4.4,178.7,6.3,Estádio Urbano Caldeira,7309
São Paulo,2025,38,07/12/2025,16:00,Domingo,12,Vitória,Derrota,0,1,Visitante,Wilton Pereira Sampaio,31.8,4.4,180.3,7.4,29.7,2.9,181.5,5.7,Estádio Manoel Barradas,29538
