time,temporada,rodada,data,horario,dia_semana,mes,adversario,resultado,gols_favor,gols_sofridos,condicao,arbitro,idade_media_titular_time,desvio_idade_media_time,altura_media_titular_time,desvio_altura_media_time,idade_media_titular_adv,desvio_idade_media_adv,altura_media_titular_adv,desvio_altura_media_adv,estadio
Flamengo,2021,16,15/08/2021,16:00,Domingo,08,Sport Recife,Vitória,2,0,Mandante,Raphael Claus,29.2,4.7,181.4,5.4,26.2,4.4,182.2,7.0,Estádio Raulino de Oliveira
Flamengo,2021,17,22/08/2021,16:00,Domingo,08,Ceará,Empate,1,1,Visitante,Leandro Pedro Vuaden,28.4,5.6,178.2,6.9,28.5,3.6,182.3,7.4,Estádio Governador Plácido Castelo
Flamengo,2021,18,28/08/2021,19:00,Sábado,08,Santos,Vitória,4,0,Visitante,Braulio Da Silva Machado,30.6,4.2,179.3,7.8,25.6,5.3,180.1,7.8,Estádio Urbano Caldeira
Flamengo,2021,20,12/09/2021,16:00,Domingo,09,Palmeiras,Vitória,3,1,Visitante,Wilton Pereira Sampaio,28.2,4.3,179.9,7.8,27.2,3.9,177.8,6.9,Nubank Parque
Flamengo,2021,21,19/09/2021,20:30,Domingo,09,Grêmio,Derrota,0,1,Mandante,Marielson Alves Silva,29.0,3.5,178.5,6.1,26.4,4.6,180.5,6.3,Estádio do Maracanã
Flamengo,2021,22,26/09/2021,11:00,Domingo,09,América Mineiro,Empate,1,1,Visitante,Anderson Daronco,27.4,4.1,181.6,7.2,30.0,4.0,180.4,7.4,Arena Independência
Flamengo,2021,23,03/10/2021,16:00,Domingo,10,Athletico,Vitória,3,0,Mandante,Savio Pereira Sampaio,30.1,3.9,180.4,4.9,25.1,3.0,180.3,4.7,Estádio do Maracanã
Flamengo,2021,24,06/10/2021,20:30,Quarta,10,Red Bull Bragantino,Empate,1,1,Visitante,Ramon Abatti Abel,26.4,2.8,180.9,5.5,24.3,4.3,181.2,7.3,Estádio Nabi Abi Chedid
Flamengo,2021,25,09/10/2021,19:00,Sábado,10,Fortaleza,Vitória,3,0,Visitante,Felipe Fernandes de Lima,26.6,3.8,179.9,6.6,29.2,4.5,177.7,8.3,Estádio Governador Plácido Castelo
Flamengo,2021,26,13/10/2021,19:00,Quarta,10,Juventude,Vitória,3,1,Mandante,Andre Luiz de Freitas Castro,27.5,4.6,180.2,6.5,29.0,4.9,181.0,6.4,Estádio do Maracanã
Flamengo,2021,27,17/10/2021,20:30,Domingo,10,Cuiabá,Empate,0,0,Mandante,Flavio Rodrigues De Souza,28.1,4.7,179.1,6.7,29.4,3.9,178.9,7.5,Estádio do Maracanã
Flamengo,2021,28,23/10/2021,19:00,Sábado,10,Fluminense,Derrota,1,3,Visitante,Vinicius Goncalves Dias Araujo,28.2,5.0,178.7,8.1,25.5,4.6,178.3,6.9,Estádio do Maracanã
Flamengo,2021,29,30/10/2021,19:00,Sábado,10,Atlético Mineiro,Vitória,1,0,Mandante,Anderson Daronco,28.6,4.3,180.4,7.6,27.9,4.0,178.7,6.3,Estádio do Maracanã
Flamengo,2021,4,02/11/2021,16:00,Terça,11,Athletico,Empate,2,2,Visitante,Marielson Alves Silva,28.3,4.3,179.8,7.6,26.9,3.3,180.2,4.6,Arena da Baixada
Flamengo,2021,19,05/11/2021,21:30,Sexta,11,Atlético Goianiense,Vitória,2,0,Mandante,Rodolpho Toski Marques,29.4,4.5,179.3,6.2,27.4,4.0,179.1,8.0,Estádio do Maracanã
Flamengo,2021,30,08/11/2021,20:00,Segunda,11,Chapecoense,Empate,2,2,Visitante,Denis da Silva Ribeiro Serafim,25.9,4.0,178.5,6.5,27.1,3.0,182.5,5.8,Arena Condá
Flamengo,2021,31,11/11/2021,19:00,Quinta,11,Bahia,Vitória,3,0,Mandante,Andre Luiz de Freitas Castro,27.5,4.6,181.9,8.2,28.0,4.4,180.1,8.5,Estádio do Maracanã
Flamengo,2021,32,14/11/2021,16:00,Domingo,11,São Paulo,Vitória,4,0,Visitante,Leandro Pedro Vuaden,27.8,3.9,179.6,8.7,26.8,5.0,180.4,5.1,MorumBIS
Flamengo,2021,33,17/11/2021,21:30,Quarta,11,Corinthians,Vitória,1,0,Mandante,Anderson Daronco,25.7,5.2,181.7,8.0,30.5,5.1,181.3,8.5,Estádio do Maracanã
Flamengo,2021,34,20/11/2021,21:30,Sábado,11,Internacional,Vitória,2,1,Visitante,Savio Pereira Sampaio,30.6,4.1,179.2,6.0,29.2,4.3,181.0,4.9,Estádio Beira-Rio
Flamengo,2021,2,23/11/2021,21:00,Terça,11,Grêmio,Empate,2,2,Visitante,Braulio Da Silva Machado,26.8,4.3,182.5,8.4,28.7,6.2,181.1,7.1,Arena do Grêmio
Flamengo,2021,36,30/11/2021,20:00,Terça,11,Ceará,Vitória,2,1,Mandante,Caio Max Augusto Vieira,28.1,5.3,180.3,7.2,28.5,3.9,181.5,6.5,Estádio do Maracanã
Flamengo,2021,35,03/12/2021,20:00,Sexta,12,Sport Recife,Empate,1,1,Visitante,Leandro Pedro Vuaden,27.9,4.6,180.2,8.9,26.5,4.8,181.5,7.7,Arena de Pernambuco
Flamengo,2021,37,06/12/2021,20:00,Segunda,12,Santos,Derrota,0,1,Mandante,Anderson Daronco,26.8,4.3,181.6,8.8,25.5,4.6,181.1,5.8,Estádio do Maracanã
Flamengo,2021,38,09/12/2021,21:30,Quinta,12,Atlético Goianiense,Derrota,0,2,Visitante,Paulo Roberto Alves Junior,23.0,3.6,183.4,6.8,27.0,3.7,179.0,7.8,Estádio Antônio Accioly
Flamengo,2022,1,09/04/2022,19:00,Sábado,04,Atlético Goianiense,Empate,1,1,Visitante,Braulio Da Silva Machado,26.7,4.0,181.5,7.8,27.2,3.2,180.0,5.6,Estádio Antônio Accioly
Flamengo,2022,2,17/04/2022,16:00,Domingo,04,São Paulo,Vitória,3,1,Mandante,Anderson Daronco,28.0,5.3,180.5,7.2,26.7,5.3,178.5,5.1,Estádio do Maracanã
Flamengo,2022,4,20/04/2022,19:30,Quarta,04,Palmeiras,Empate,0,0,Mandante,Wilton Pereira Sampaio,28.3,5.5,180.7,7.1,28.0,3.8,178.2,7.1,Estádio do Maracanã
Flamengo,2022,3,23/04/2022,16:30,Sábado,04,Athletico,Derrota,0,1,Visitante,Raphael Claus,26.8,4.3,181.6,8.0,24.7,2.6,180.8,5.1,Arena da Baixada
Flamengo,2022,5,08/05/2022,11:00,Domingo,05,Botafogo,Derrota,0,1,Mandante,Anderson Daronco,29.9,4.3,181.1,7.1,28.2,3.4,179.7,5.8,Estádio do Maracanã
Flamengo,2022,6,14/05/2022,16:30,Sábado,05,Ceará,Empate,2,2,Visitante,Luiz Flávio de Oliveira,28.9,4.4,181.7,7.4,27.0,4.3,179.5,7.2,Estádio Governador Plácido Castelo
Flamengo,2022,7,21/05/2022,16:30,Sábado,05,Goiás,Vitória,1,0,Mandante,Braulio Da Silva Machado,27.5,3.5,181.5,7.6,27.5,4.2,181.0,8.8,Estádio do Maracanã
Flamengo,2022,8,29/05/2022,18:00,Domingo,05,Fluminense,Vitória,2,1,Visitante,Raphael Claus,28.1,4.0,180.8,7.6,30.3,6.0,178.0,6.8,Estádio do Maracanã
Flamengo,2022,9,05/06/2022,16:00,Domingo,06,Fortaleza,Derrota,1,2,Mandante,Leandro Pedro Vuaden,27.0,3.9,181.7,7.4,28.7,3.9,178.2,6.7,Estádio do Maracanã
Flamengo,2022,10,08/06/2022,20:30,Quarta,06,Red Bull Bragantino,Derrota,0,1,Visitante,Wilton Pereira Sampaio,25.9,3.4,180.8,7.3,25.0,4.3,181.1,6.7,Estádio Nabi Abi Chedid
Flamengo,2022,11,11/06/2022,21:00,Sábado,06,Internacional,Derrota,1,3,Visitante,Braulio Da Silva Machado,30.2,4.8,180.4,5.1,28.6,3.1,178.1,6.1,Estádio Beira-Rio
Flamengo,2022,12,15/06/2022,20:30,Quarta,06,Cuiabá,Vitória,2,0,Mandante,Savio Pereira Sampaio,28.7,5.0,179.7,6.1,30.4,4.3,179.9,5.8,Estádio do Maracanã
Flamengo,2022,13,19/06/2022,16:00,Domingo,06,Atlético Mineiro,Derrota,0,2,Visitante,Raphael Claus,27.9,4.4,178.6,5.2,30.4,3.9,179.5,5.7,Governador Magalhães Pinto
Flamengo,2022,14,25/06/2022,19:00,Sábado,06,América Mineiro,Vitória,3,0,Mandante,Ramon Abatti Abel,26.9,2.9,181.5,6.7,31.4,3.3,180.0,6.8,Estádio do Maracanã
Flamengo,2022,15,02/07/2022,19:00,Sábado,07,Santos,Vitória,2,1,Visitante,Anderson Daronco,27.4,4.6,181.1,7.6,25.3,4.2,180.9,5.3,Estádio Urbano Caldeira
Flamengo,2022,16,10/07/2022,16:00,Domingo,07,Corinthians,Derrota,0,1,Visitante,Ramon Abatti Abel,25.5,4.4,181.5,5.0,28.2,5.5,179.9,8.1,Neo Química Arena
Flamengo,2022,17,16/07/2022,19:00,Sábado,07,Coritiba,Vitória,2,0,Mandante,Flavio Rodrigues De Souza,26.7,5.8,181.0,7.8,29.4,5.4,179.9,6.5,Estádio do Maracanã
Flamengo,2022,18,20/07/2022,20:30,Quarta,07,Juventude,Vitória,4,0,Mandante,Paulo Cesar Zanovelli da Silva,29.1,4.6,180.7,5.9,28.7,3.1,177.3,8.7,Estádio do Maracanã
Flamengo,2022,19,24/07/2022,11:00,Domingo,07,Avaí,Vitória,2,1,Visitante,Raphael Claus,28.0,4.8,179.9,7.0,28.7,4.6,179.8,6.6,Estádio da Ressacada
Flamengo,2022,20,30/07/2022,20:30,Sábado,07,Atlético Goianiense,Vitória,4,1,Mandante,Caio Max Augusto Vieira,27.9,6.0,180.0,7.2,26.7,3.8,180.5,6.2,Estádio do Maracanã
Flamengo,2022,21,06/08/2022,20:30,Sábado,08,São Paulo,Vitória,2,0,Visitante,Ramon Abatti Abel,27.9,6.0,180.0,7.2,29.3,5.5,178.8,5.0,MorumBIS
Flamengo,2022,22,14/08/2022,16:00,Domingo,08,Athletico,Vitória,5,0,Mandante,Wilton Pereira Sampaio,27.0,5.5,179.9,7.2,23.7,3.1,182.0,5.5,Estádio do Maracanã
Flamengo,2022,23,21/08/2022,16:00,Domingo,08,Palmeiras,Empate,1,1,Visitante,Ramon Abatti Abel,26.4,5.4,179.9,6.6,28.3,3.8,178.2,7.1,Nubank Parque
Flamengo,2022,24,28/08/2022,18:00,Domingo,08,Botafogo,Vitória,1,0,Visitante,Flavio Rodrigues De Souza,27.4,5.8,180.8,6.4,29.3,3.9,181.5,5.3,Estádio Nilton Santos
Flamengo,2022,25,04/09/2022,11:00,Domingo,09,Ceará,Empate,1,1,Mandante,Paulo Cesar Zanovelli da Silva,28.9,5.1,180.1,7.2,30.5,3.8,181.3,8.6,Estádio do Maracanã
Flamengo,2022,26,11/09/2022,19:00,Domingo,09,Goiás,Empate,1,1,Visitante,Ramon Abatti Abel,28.5,5.4,179.7,6.9,28.0,2.7,177.9,7.6,Estádio da Serrinha
Flamengo,2022,27,18/09/2022,16:00,Domingo,09,Fluminense,Derrota,1,2,Mandante,Raphael Claus,29.3,4.6,180.7,5.9,28.2,6.8,179.0,6.7,Estádio do Maracanã
Flamengo,2022,28,28/09/2022,19:00,Quarta,09,Fortaleza,Derrota,2,3,Visitante,Flavio Rodrigues De Souza,26.5,6.5,182.5,4.8,28.1,4.3,178.6,4.8,Estádio Governador Plácido Castelo
Flamengo,2022,29,01/10/2022,19:00,Sábado,10,Red Bull Bragantino,Vitória,4,1,Mandante,Anderson Daronco,29.1,3.5,181.2,6.1,25.8,3.1,180.1,6.7,Estádio do Maracanã
Flamengo,2022,30,05/10/2022,21:30,Quarta,10,Internacional,Empate,0,0,Mandante,Flavio Rodrigues De Souza,29.4,4.6,180.7,5.9,28.0,4.4,178.3,6.5,Estádio do Maracanã
Flamengo,2022,31,08/10/2022,19:00,Sábado,10,Cuiabá,Vitória,2,1,Visitante,Raphael Claus,28.6,6.0,180.3,7.3,28.4,4.0,182.9,3.7,Arena Pantanal
Flamengo,2022,32,15/10/2022,20:30,Sábado,10,Atlético Mineiro,Vitória,1,0,Mandante,Ramon Abatti Abel,25.9,5.0,179.7,7.6,29.4,3.8,178.4,6.5,Estádio do Maracanã
Flamengo,2022,33,22/10/2022,19:00,Sábado,10,América Mineiro,Vitória,2,1,Visitante,Jean Pierre Goncalves Lima,25.9,5.7,180.9,9.0,32.2,4.0,182.5,6.9,Arena Independência
Flamengo,2022,34,25/10/2022,21:45,Terça,10,Santos,Vitória,3,2,Mandante,Andre Luiz de Freitas Castro,28.8,5.6,180.7,7.1,25.1,4.3,180.6,6.5,Estádio do Maracanã
Flamengo,2022,35,02/11/2022,21:30,Quarta,11,Corinthians,Derrota,1,2,Mandante,Ramon Abatti Abel,26.3,5.2,182.5,8.6,26.9,5.8,181.5,6.6,Estádio do Maracanã
Flamengo,2022,36,06/11/2022,16:00,Domingo,11,Coritiba,Derrota,0,1,Visitante,Raphael Claus,27.5,5.8,180.5,9.0,26.8,5.1,182.5,9.3,Estádio Major Antônio Couto Pereira
Flamengo,2022,37,09/11/2022,21:30,Quarta,11,Juventude,Empate,2,2,Visitante,Rodrigo Jose Pereira de Lima,25.0,4.2,182.6,8.1,26.6,2.9,179.5,6.3,Estádio Alfredo Jaconi
Flamengo,2022,38,12/11/2022,16:00,Sábado,11,Avaí,Derrota,1,2,Mandante,Edina Alves Batista,30.6,5.3,179.1,6.4,28.1,5.1,180.2,7.4,Estádio do Maracanã
Flamengo,2023,1,16/04/2023,16:00,Domingo,04,Coritiba,Vitória,3,0,Mandante,Rodrigo Jose Pereira de Lima,26.5,4.3,181.9,5.8,28.3,3.9,183.3,7.7,Estádio do Maracanã
Flamengo,2023,2,23/04/2023,11:00,Domingo,04,Internacional,Derrota,1,2,Visitante,Ramon Abatti Abel,27.9,4.4,182.6,5.4,28.1,4.6,181.4,5.4,Estádio Beira-Rio
Flamengo,2023,3,30/04/2023,16:00,Domingo,04,Botafogo,Derrota,2,3,Mandante,Edina Alves Batista,28.3,4.7,183.0,5.7,30.3,3.3,182.8,6.5,Estádio do Maracanã
Flamengo,2023,4,07/05/2023,16:00,Domingo,05,Athletico,Derrota,1,2,Visitante,Raphael Claus,26.9,4.4,182.0,5.9,25.7,5.8,181.1,6.3,Arena da Baixada
Flamengo,2023,5,10/05/2023,20:00,Quarta,05,Goiás,Vitória,2,0,Mandante,Savio Pereira Sampaio,26.0,4.2,182.6,6.9,28.3,3.7,181.2,5.7,Estádio do Maracanã
Flamengo,2023,6,13/05/2023,16:00,Sábado,05,Bahia,Vitória,3,2,Visitante,Paulo Cesar Zanovelli da Silva,26.0,4.5,183.2,6.6,26.2,3.1,181.0,6.0,Arena Fonte Nova
Flamengo,2023,7,21/05/2023,16:00,Domingo,05,Corinthians,Vitória,1,0,Mandante,Rafael Rodrigo Klein,26.0,3.8,184.1,4.5,26.9,5.5,181.4,6.9,Estádio do Maracanã
Flamengo,2023,8,27/05/2023,18:30,Sábado,05,Cruzeiro,Empate,1,1,Mandante,Luiz Flávio de Oliveira,25.1,3.1,184.5,5.1,28.1,3.5,179.7,4.9,Estádio do Maracanã
Flamengo,2023,9,05/06/2023,20:00,Segunda,06,Vasco da Gama,Vitória,4,1,Visitante,Braulio Da Silva Machado,26.1,4.5,184.1,5.9,26.2,3.3,180.6,6.5,Estádio do Maracanã
Flamengo,2023,10,11/06/2023,18:30,Domingo,06,Grêmio,Vitória,3,0,Mandante,Savio Pereira Sampaio,27.8,4.4,182.8,7.2,27.8,4.6,181.4,4.7,Estádio do Maracanã
Flamengo,2023,11,22/06/2023,21:30,Quinta,06,Red Bull Bragantino,Derrota,0,4,Visitante,Anderson Daronco,27.4,4.4,182.9,7.2,24.6,2.9,181.2,7.5,Estádio Nabi Abi Chedid
Flamengo,2023,12,25/06/2023,18:30,Domingo,06,Santos,Vitória,3,2,Visitante,Wilton Pereira Sampaio,26.0,4.1,183.0,6.4,27.0,3.5,177.2,9.0,Estádio Urbano Caldeira
Flamengo,2023,13,01/07/2023,18:30,Sábado,07,Fortaleza,Vitória,2,0,Mandante,Savio Pereira Sampaio,26.8,3.6,182.5,6.6,30.1,2.9,178.1,4.5,Estádio do Maracanã
Flamengo,2023,14,08/07/2023,21:00,Sábado,07,Palmeiras,Empate,1,1,Visitante,Ramon Abatti Abel,25.8,4.4,183.2,6.2,28.2,3.7,178.2,7.7,Nubank Parque
Flamengo,2023,15,16/07/2023,16:00,Domingo,07,Fluminense,Empate,0,0,Visitante,Savio Pereira Sampaio,28.5,5.3,181.2,6.5,31.2,6.8,178.4,6.8,Estádio do Maracanã
Flamengo,2023,16,22/07/2023,16:00,Sábado,07,América Mineiro,Empate,1,1,Mandante,Rodrigo Jose Pereira de Lima,27.9,4.7,181.4,6.8,28.5,2.6,180.5,7.1,Estádio do Maracanã
Flamengo,2023,17,29/07/2023,21:00,Sábado,07,Atlético Mineiro,Vitória,2,1,Visitante,Flavio Rodrigues De Souza,27.3,5.6,182.7,6.6,29.4,3.7,179.6,7.6,Governador Magalhães Pinto
Flamengo,2023,18,06/08/2023,20:00,Domingo,08,Cuiabá,Derrota,0,3,Visitante,Anderson Daronco,27.2,4.4,182.2,6.6,29.1,4.1,181.7,6.3,Arena Pantanal
Flamengo,2023,19,13/08/2023,18:30,Domingo,08,São Paulo,Empate,1,1,Mandante,Rafael Rodrigo Klein,25.8,3.8,182.0,6.8,26.7,4.1,177.8,5.3,Estádio do Maracanã
Flamengo,2023,20,20/08/2023,16:00,Domingo,08,Coritiba,Vitória,3,2,Visitante,Raphael Claus,27.2,5.2,183.9,5.9,28.5,4.7,180.1,6.3,Estádio Major Antônio Couto Pereira
Flamengo,2023,21,26/08/2023,18:30,Sábado,08,Internacional,Empate,0,0,Mandante,Edina Alves Batista,26.9,3.3,182.5,6.5,28.8,5.0,180.4,6.2,Estádio do Maracanã
Flamengo,2023,22,02/09/2023,21:00,Sábado,09,Botafogo,Vitória,2,1,Visitante,Raphael Claus,25.8,3.8,184.5,5.8,28.9,4.7,183.1,7.3,Estádio Nilton Santos
Flamengo,2023,23,13/09/2023,21:30,Quarta,09,Athletico,Derrota,0,3,Mandante,Rafael Rodrigo Klein,26.1,4.4,184.3,6.0,26.6,4.3,182.5,4.9,Estádio Kleber Andrade
Flamengo,2023,24,20/09/2023,19:00,Quarta,09,Goiás,Empate,0,0,Visitante,Raphael Claus,27.5,4.2,183.5,6.8,28.0,3.0,180.0,6.7,Estádio da Serrinha
Flamengo,2023,25,30/09/2023,16:00,Sábado,09,Bahia,Vitória,1,0,Mandante,Savio Pereira Sampaio,27.8,3.6,184.4,6.0,29.1,1.8,181.3,5.5,Estádio do Maracanã
Flamengo,2023,26,07/10/2023,21:00,Sábado,10,Corinthians,Empate,1,1,Visitante,Anderson Daronco,27.8,3.6,184.4,6.0,28.4,7.0,184.1,5.5,Neo Química Arena
Flamengo,2023,27,19/10/2023,19:00,Quinta,10,Cruzeiro,Vitória,2,0,Visitante,Rafael Rodrigo Klein,28.7,4.4,184.4,6.0,28.1,4.3,181.6,5.4,Governador Magalhães Pinto
Flamengo,2023,28,22/10/2023,16:00,Domingo,10,Vasco da Gama,Vitória,1,0,Mandante,Raphael Claus,27.4,3.0,184.3,6.2,28.2,5.2,179.5,5.9,Estádio do Maracanã
Flamengo,2023,29,25/10/2023,21:30,Quarta,10,Grêmio,Derrota,2,3,Visitante,Rodrigo Jose Pereira de Lima,27.4,2.9,183.0,6.5,29.0,4.9,182.2,5.0,Arena do Grêmio
Flamengo,2023,31,01/11/2023,20:00,Quarta,11,Santos,Derrota,1,2,Mandante,Rafael Rodrigo Klein,27.2,2.9,183.3,6.7,27.6,4.2,179.6,9.1,Estádio do Maracanã
Flamengo,2023,32,05/11/2023,16:00,Domingo,11,Fortaleza,Vitória,2,0,Visitante,Anderson Daronco,28.4,3.5,181.9,7.8,30.9,3.8,177.5,5.8,Estádio Governador Plácido Castelo
Flamengo,2023,33,08/11/2023,21:30,Quarta,11,Palmeiras,Vitória,3,0,Mandante,Rodrigo Jose Pereira de Lima,27.3,1.7,182.4,7.8,27.9,4.6,181.5,5.3,Estádio do Maracanã
Flamengo,2023,34,11/11/2023,18:30,Sábado,11,Fluminense,Empate,1,1,Mandante,Wilton Pereira Sampaio,28.4,3.5,182.5,7.8,29.7,6.5,177.4,6.9,Estádio do Maracanã
Flamengo,2023,30,23/11/2023,21:30,Quinta,11,Red Bull Bragantino,Vitória,1,0,Mandante,Braulio Da Silva Machado,27.1,1.5,181.7,7.8,26.6,3.3,180.6,5.1,Estádio do Maracanã
Flamengo,2023,35,26/11/2023,18:30,Domingo,11,América Mineiro,Vitória,3,0,Visitante,Rodrigo Jose Pereira de Lima,27.9,2.3,183.2,7.5,29.5,3.9,180.5,5.6,Parque do Sabiá
Flamengo,2023,36,29/11/2023,19:30,Quarta,11,Atlético Mineiro,Derrota,0,3,Mandante,Ramon Abatti Abel,27.6,2.3,182.5,7.5,29.5,4.1,179.4,6.2,Estádio do Maracanã
Flamengo,2023,37,03/12/2023,16:00,Domingo,12,Cuiabá,Vitória,2,1,Mandante,Rodrigo Jose Pereira de Lima,29.1,3.2,182.5,7.8,29.0,4.6,182.4,6.4,Estádio do Maracanã
Flamengo,2023,38,06/12/2023,21:30,Quarta,12,São Paulo,Derrota,0,1,Visitante,Caio Max Augusto Vieira,28.5,1.9,182.3,7.8,26.6,5.0,180.2,6.5,MorumBIS
Flamengo,2024,1,14/04/2024,16:00,Domingo,04,Atlético Goianiense,Vitória,2,1,Visitante,Andre Luiz Skettino Policarpo Bento,28.0,1.2,181.5,8.4,26.1,2.7,183.2,8.3,Estádio Antônio Accioly
Flamengo,2024,2,17/04/2024,21:30,Quarta,04,São Paulo,Vitória,2,1,Mandante,Anderson Daronco,28.7,2.0,181.5,8.9,28.2,3.9,180.5,6.5,Estádio do Maracanã
Flamengo,2024,3,21/04/2024,16:00,Domingo,04,Palmeiras,Empate,0,0,Visitante,Rodrigo Jose Pereira de Lima,29.0,1.9,182.9,8.8,27.4,4.8,182.5,5.3,Nubank Parque
Flamengo,2024,4,28/04/2024,11:00,Domingo,04,Botafogo,Derrota,0,2,Mandante,Raphael Claus,28.9,1.9,181.6,8.7,28.7,4.2,182.3,7.5,Estádio do Maracanã
Flamengo,2024,5,04/05/2024,18:30,Sábado,05,Red Bull Bragantino,Empate,1,1,Visitante,Paulo Cesar Zanovelli da Silva,26.8,3.3,181.8,7.4,25.2,3.3,181.5,7.5,Estádio Nabi Abi Chedid
Flamengo,2024,6,11/05/2024,16:00,Sábado,05,Corinthians,Vitória,2,0,Mandante,Ramon Abatti Abel,27.0,3.1,181.0,8.8,27.6,5.3,182.6,9.5,Estádio do Maracanã
Flamengo,2024,7,02/06/2024,16:00,Domingo,06,Vasco da Gama,Vitória,6,1,Visitante,Braulio Da Silva Machado,28.9,2.9,180.4,9.1,28.2,5.7,182.8,5.1,Estádio São Januário
Flamengo,2024,8,13/06/2024,20:00,Quinta,06,Grêmio,Vitória,2,1,Mandante,Luiz Flávio de Oliveira,26.7,4.9,184.7,6.1,30.0,2.9,179.2,6.1,Estádio do Maracanã
Flamengo,2024,9,16/06/2024,16:00,Domingo,06,Athletico,Empate,1,1,Visitante,Anderson Daronco,27.8,4.9,185.3,5.7,28.4,5.6,182.6,6.4,Arena da Baixada
Flamengo,2024,10,20/06/2024,20:00,Quinta,06,Bahia,Vitória,2,1,Mandante,Braulio Da Silva Machado,27.2,4.6,183.3,6.2,28.4,3.5,180.8,5.5,Estádio do Maracanã
Flamengo,2024,11,23/06/2024,16:00,Domingo,06,Fluminense,Vitória,1,0,Visitante,Rafael Rodrigo Klein,27.7,4.9,184.5,5.7,32.0,6.0,180.5,7.0,Estádio do Maracanã
Flamengo,2024,12,26/06/2024,20:00,Quarta,06,Juventude,Derrota,1,2,Visitante,Matheus Delgado Candançan,25.7,3.8,184.5,5.7,29.2,5.4,180.8,7.3,Estádio Alfredo Jaconi
Flamengo,2024,13,30/06/2024,18:30,Domingo,06,Cruzeiro,Vitória,2,1,Mandante,Braulio Da Silva Machado,27.6,4.9,183.3,6.8,27.4,3.6,178.1,8.1,Estádio do Maracanã
Flamengo,2024,14,03/07/2024,21:30,Quarta,07,Atlético Mineiro,Vitória,4,2,Visitante,Ramon Abatti Abel,28.6,3.9,184.5,7.4,26.5,5.5,182.2,5.9,Arena MRV
Flamengo,2024,15,06/07/2024,20:00,Sábado,07,Cuiabá,Empate,1,1,Mandante,Rodrigo Jose Pereira de Lima,28.7,3.9,183.8,6.7,27.9,4.7,182.9,4.8,Estádio do Maracanã
Flamengo,2024,16,11/07/2024,20:00,Quinta,07,Fortaleza,Derrota,1,2,Mandante,Edina Alves Batista,27.4,4.5,183.0,7.2,29.7,3.2,179.4,4.8,Estádio do Maracanã
Flamengo,2024,18,20/07/2024,16:00,Sábado,07,Criciúma,Vitória,2,1,Mandante,Maguielson Lima Barbosa,28.4,3.7,182.3,8.2,30.3,3.7,181.7,5.2,Arena BRB Mané Garrincha
Flamengo,2024,19,24/07/2024,20:00,Quarta,07,Vitória,Vitória,2,1,Visitante,Raphael Claus,28.3,1.4,180.4,9.1,27.4,4.0,178.3,7.3,Estádio Manoel Barradas
Flamengo,2024,20,28/07/2024,16:00,Domingo,07,Atlético Goianiense,Vitória,2,0,Mandante,Gustavo Ervino Bauermann,29.0,3.3,181.5,7.0,26.7,2.9,181.4,8.8,Estádio do Maracanã
Flamengo,2024,21,03/08/2024,21:30,Sábado,08,São Paulo,Derrota,0,1,Visitante,Rafael Rodrigo Klein,27.9,4.8,183.6,7.4,30.9,5.0,179.4,7.1,MorumBIS
Flamengo,2024,22,11/08/2024,16:00,Domingo,08,Palmeiras,Empate,1,1,Mandante,Wilton Pereira Sampaio,27.7,2.4,182.3,8.2,25.0,4.9,183.3,4.6,Estádio do Maracanã
Flamengo,2024,23,18/08/2024,18:30,Domingo,08,Botafogo,Derrota,1,4,Visitante,Bruno Arleu de Araujo,28.9,3.9,184.4,7.7,26.6,3.9,182.1,7.8,Estádio Nilton Santos
Flamengo,2024,24,25/08/2024,20:00,Domingo,08,Red Bull Bragantino,Vitória,2,1,Mandante,Gustavo Ervino Bauermann,29.1,3.9,182.2,8.1,24.5,3.6,181.6,7.2,Estádio do Maracanã
Flamengo,2024,25,01/09/2024,16:00,Domingo,09,Corinthians,Derrota,1,2,Visitante,Ramon Abatti Abel,29.9,3.0,184.4,6.6,28.0,3.5,181.5,8.3,Neo Química Arena
Flamengo,2024,26,15/09/2024,18:30,Domingo,09,Vasco da Gama,Empate,1,1,Mandante,Raphael Claus,29.5,2.7,183.7,6.8,29.9,4.7,179.4,7.4,Estádio do Maracanã
Flamengo,2024,27,22/09/2024,18:30,Domingo,09,Grêmio,Derrota,2,3,Visitante,Matheus Delgado Candançan,24.2,5.2,184.0,7.5,29.1,4.8,178.0,8.1,Arena do Grêmio
Flamengo,2024,28,29/09/2024,20:00,Domingo,09,Athletico,Vitória,1,0,Mandante,Davi de Oliveira Lacerda,26.8,4.9,182.9,5.6,25.7,4.4,182.7,6.1,Estádio do Maracanã
Flamengo,2024,29,05/10/2024,19:00,Sábado,10,Bahia,Vitória,2,0,Visitante,Rafael Rodrigo Klein,28.4,3.0,181.8,7.4,28.5,3.2,180.7,5.3,Arena Fonte Nova
Flamengo,2024,30,17/10/2024,20:00,Quinta,10,Fluminense,Derrota,0,2,Mandante,Raphael Claus,26.8,4.1,182.8,6.8,29.8,7.5,180.0,5.8,Estádio do Maracanã
Flamengo,2024,31,26/10/2024,16:30,Sábado,10,Juventude,Vitória,4,2,Mandante,Braulio Da Silva Machado,27.5,3.0,181.8,7.6,28.3,3.9,179.5,6.5,Estádio do Maracanã
