time,temporada,rodada,data,horario,dia_semana,mes,adversario,resultado,gols_favor,gols_sofridos,condicao,arbitro,idade_media_titular_time,desvio_idade_media_time,altura_media_titular_time,desvio_altura_media_time,idade_media_titular_adv,desvio_idade_media_adv,altura_media_titular_adv,desvio_altura_media_adv,estadio
Internacional,2022,19,24/07/2022,16:00,Domingo,07,Palmeiras,Derrota,1,2,Visitante,Bruno Arleu de Araujo,27.2,5.3,180.6,6.8,27.3,4.7,180.1,6.7,Nubank Parque
Internacional,2022,20,31/07/2022,16:00,Domingo,07,Atlético Mineiro,Vitória,3,0,Mandante,Flavio Rodrigues De Souza,28.0,4.1,177.1,5.9,30.0,3.9,179.2,5.9,Estádio Beira-Rio
Internacional,2022,21,07/08/2022,18:00,Domingo,08,Fortaleza,Derrota,0,3,Visitante,Wagner do Nascimento Magalhaes,25.6,4.3,181.1,7.8,29.6,3.9,178.4,6.1,Estádio Governador Plácido Castelo
Internacional,2022,22,14/08/2022,19:00,Domingo,08,Fluminense,Vitória,3,0,Mandante,Ramon Abatti Abel,27.0,4.3,178.1,6.4,28.1,6.8,179.0,6.7,Estádio Beira-Rio
Internacional,2022,23,22/08/2022,20:00,Segunda,08,Avaí,Vitória,1,0,Visitante,Edina Alves Batista,26.8,4.3,178.5,7.2,31.3,5.0,180.6,6.0,Estádio da Ressacada
Internacional,2022,24,29/08/2022,20:00,Segunda,08,Juventude,Vitória,4,0,Mandante,Bruno Arleu de Araujo,27.1,4.3,178.1,6.4,28.4,3.1,179.5,6.4,Estádio Beira-Rio
Internacional,2022,25,04/09/2022,16:00,Domingo,09,Corinthians,Empate,2,2,Visitante,Braulio Da Silva Machado,27.1,4.3,178.1,6.4,29.8,5.2,179.5,9.1,Neo Química Arena
Internacional,2022,26,10/09/2022,16:30,Sábado,09,Cuiabá,Vitória,1,0,Mandante,Maguielson Lima Barbosa,27.2,4.3,178.1,6.4,28.5,3.3,183.1,4.0,Estádio Beira-Rio
Internacional,2022,27,19/09/2022,20:00,Segunda,09,Atlético Goianiense,Vitória,2,1,Visitante,Edina Alves Batista,28.4,4.4,177.9,6.8,27.4,3.4,181.2,5.4,Estádio Antônio Accioly
Internacional,2022,28,28/09/2022,21:45,Quarta,09,Red Bull Bragantino,Empate,0,0,Mandante,Wagner do Nascimento Magalhaes,28.9,4.3,179.9,6.0,25.7,3.1,180.1,6.7,Estádio Beira-Rio
Internacional,2022,29,01/10/2022,15:00,Sábado,10,Santos,Vitória,1,0,Mandante,Ramon Abatti Abel,27.3,4.4,179.6,7.6,26.2,5.7,179.5,7.8,Estádio Beira-Rio
Internacional,2022,30,05/10/2022,21:30,Quarta,10,Flamengo,Empate,0,0,Visitante,Flavio Rodrigues De Souza,28.0,4.4,178.3,6.5,29.4,4.6,180.7,5.9,Estádio do Maracanã
Internacional,2022,31,09/10/2022,11:00,Domingo,10,Goiás,Vitória,4,2,Mandante,Edina Alves Batista,27.4,4.5,180.2,7.1,27.2,2.7,179.4,7.8,Estádio Beira-Rio
Internacional,2022,32,16/10/2022,18:00,Domingo,10,Botafogo,Vitória,1,0,Visitante,Braulio Da Silva Machado,28.1,4.1,179.9,7.2,29.8,3.0,182.9,5.8,Estádio Nilton Santos
Internacional,2022,33,23/10/2022,18:00,Domingo,10,Coritiba,Empate,1,1,Visitante,Wagner do Nascimento Magalhaes,28.5,4.3,180.3,7.0,27.4,5.1,184.4,7.5,Estádio Major Antônio Couto Pereira
Internacional,2022,34,26/10/2022,21:45,Quarta,10,Ceará,Vitória,2,1,Mandante,Ramon Abatti Abel,29.3,4.0,180.8,6.0,29.9,4.5,180.5,8.6,Estádio Beira-Rio
Internacional,2022,35,02/11/2022,16:00,Quarta,11,América Mineiro,Derrota,0,1,Visitante,Bruno Arleu de Araujo,28.1,4.1,179.9,7.2,31.2,3.1,180.2,7.4,Arena Independência
Internacional,2022,36,05/11/2022,21:00,Sábado,11,Athletico,Vitória,2,0,Mandante,Flavio Rodrigues De Souza,27.5,4.6,179.5,6.7,26.0,5.6,180.5,5.0,Estádio Beira-Rio
Internacional,2022,37,08/11/2022,21:30,Terça,11,São Paulo,Vitória,1,0,Visitante,Wagner do Nascimento Magalhaes,27.5,4.5,180.2,7.1,26.5,4.5,181.0,5.0,MorumBIS
Internacional,2022,38,13/11/2022,16:00,Domingo,11,Palmeiras,Vitória,3,0,Mandante,Bruno Arleu de Araujo,27.4,4.8,178.7,7.2,25.9,4.4,179.2,8.2,Estádio Beira-Rio
Internacional,2023,1,15/04/2023,18:30,Sábado,04,Fortaleza,Empate,1,1,Visitante,Edina Alves Batista,27.5,4.5,182.5,6.5,30.7,4.4,179.2,5.3,Estádio Governador Plácido Castelo
Internacional,2023,2,23/04/2023,11:00,Domingo,04,Flamengo,Vitória,2,1,Mandante,Ramon Abatti Abel,28.1,4.6,181.4,5.4,27.9,4.4,182.6,5.4,Estádio Beira-Rio
Internacional,2023,3,30/04/2023,18:30,Domingo,04,Goiás,Vitória,1,0,Mandante,Rodrigo Jose Pereira de Lima,28.1,5.4,180.8,7.7,27.9,3.2,180.7,5.4,Estádio Beira-Rio
Internacional,2023,4,07/05/2023,16:00,Domingo,05,São Paulo,Derrota,0,2,Visitante,Braulio Da Silva Machado,29.0,4.8,180.2,5.7,27.2,5.5,180.5,6.7,MorumBIS
Internacional,2023,5,10/05/2023,19:00,Quarta,05,Athletico,Derrota,0,2,Mandante,Bruno Arleu de Araujo,29.8,4.0,179.6,6.9,25.7,4.3,181.2,5.1,Estádio Beira-Rio
Internacional,2023,6,13/05/2023,21:00,Sábado,05,Atlético Mineiro,Derrota,0,2,Visitante,Raphael Claus,27.1,5.8,180.3,6.6,29.0,4.5,178.6,6.9,Governador Magalhães Pinto
Internacional,2023,7,21/05/2023,18:30,Domingo,05,Grêmio,Derrota,1,3,Visitante,Flavio Rodrigues De Souza,28.8,6.1,181.5,5.4,29.6,4.3,180.6,5.4,Arena do Grêmio
Internacional,2023,8,28/05/2023,16:00,Domingo,05,Bahia,Vitória,2,0,Mandante,Wagner do Nascimento Magalhaes,27.7,5.0,182.0,6.0,27.0,3.4,182.5,6.3,Estádio Beira-Rio
Internacional,2023,9,03/06/2023,21:00,Sábado,06,Santos,Empate,1,1,Visitante,Paulo Cesar Zanovelli da Silva,27.8,4.2,179.9,6.7,27.0,4.1,179.0,9.2,Estádio Urbano Caldeira
Internacional,2023,10,11/06/2023,16:00,Domingo,06,Vasco da Gama,Vitória,2,1,Mandante,Edina Alves Batista,28.9,3.9,179.7,7.2,25.1,4.5,182.0,4.6,Estádio Beira-Rio
Internacional,2023,11,22/06/2023,20:00,Quinta,06,Coritiba,Vitória,1,0,Visitante,Andre Luiz Skettino Policarpo Bento,29.3,4.9,180.7,7.2,26.3,3.9,183.2,6.7,Estádio Major Antônio Couto Pereira
Internacional,2023,12,25/06/2023,18:30,Domingo,06,América Mineiro,Vitória,2,1,Visitante,Flavio Rodrigues De Souza,28.8,5.0,181.8,7.2,31.0,5.1,181.9,7.7,Arena Independência
Internacional,2023,13,01/07/2023,21:00,Sábado,07,Cruzeiro,Empate,0,0,Mandante,Wagner do Nascimento Magalhaes,28.1,5.0,180.0,7.6,27.2,3.6,179.8,4.8,Estádio Beira-Rio
Internacional,2023,14,09/07/2023,16:00,Domingo,07,Fluminense,Derrota,0,2,Visitante,Luiz Flávio de Oliveira,30.0,4.3,179.5,7.2,31.2,6.8,179.2,6.9,Estádio do Maracanã
Internacional,2023,15,16/07/2023,18:30,Domingo,07,Palmeiras,Empate,0,0,Mandante,Rodrigo Jose Pereira de Lima,29.9,4.1,178.4,7.5,27.4,4.6,180.2,6.5,Estádio Beira-Rio
Internacional,2023,16,23/07/2023,16:00,Domingo,07,Red Bull Bragantino,Empate,0,0,Visitante,Maguielson Lima Barbosa,30.2,4.0,177.6,6.1,24.7,2.9,180.6,6.2,Estádio Nabi Abi Chedid
Internacional,2023,17,29/07/2023,16:00,Sábado,07,Cuiabá,Derrota,1,2,Mandante,Matheus Delgado Candançan,30.1,4.2,178.1,6.5,29.0,4.0,181.3,6.9,Estádio Beira-Rio
Internacional,2023,18,05/08/2023,18:30,Sábado,08,Corinthians,Empate,2,2,Mandante,Wagner do Nascimento Magalhaes,28.3,5.2,181.1,5.5,28.6,6.9,179.6,7.9,Estádio Beira-Rio
Internacional,2023,19,12/08/2023,21:00,Sábado,08,Botafogo,Derrota,1,3,Visitante,Flavio Rodrigues De Souza,30.1,4.2,176.5,6.3,28.7,3.6,181.3,6.5,Estádio Nilton Santos
Internacional,2023,20,19/08/2023,16:00,Sábado,08,Fortaleza,Derrota,0,1,Mandante,Yuri Elino Ferreira Da Cruz,28.3,5.2,181.1,5.5,29.7,3.6,177.1,5.3,Estádio Beira-Rio
Internacional,2023,21,26/08/2023,18:30,Sábado,08,Flamengo,Empate,0,0,Visitante,Edina Alves Batista,28.8,5.0,180.4,6.2,26.9,3.3,182.5,6.5,Estádio do Maracanã
Internacional,2023,22,02/09/2023,16:00,Sábado,09,Goiás,Empate,0,0,Visitante,Braulio Da Silva Machado,31.8,2.4,175.7,5.7,28.4,3.0,181.1,6.7,Estádio da Serrinha
Internacional,2023,23,13/09/2023,21:30,Quarta,09,São Paulo,Vitória,2,1,Mandante,Paulo Cesar Zanovelli da Silva,29.4,4.6,176.8,6.4,28.7,5.2,179.6,6.4,Estádio Beira-Rio
Internacional,2023,24,21/09/2023,19:30,Quinta,09,Athletico,Derrota,1,2,Visitante,Wagner do Nascimento Magalhaes,28.3,5.0,180.2,6.4,26.7,5.9,181.5,5.4,Arena da Baixada
Internacional,2023,25,30/09/2023,21:00,Sábado,09,Atlético Mineiro,Derrota,0,2,Mandante,Ramon Abatti Abel,27.7,5.1,181.5,5.1,29.9,4.8,180.0,7.5,Estádio Beira-Rio
Internacional,2023,26,08/10/2023,16:00,Domingo,10,Grêmio,Vitória,3,2,Mandante,Paulo Cesar Zanovelli da Silva,29.4,4.8,177.8,6.6,29.5,4.7,181.2,5.3,Estádio Beira-Rio
Internacional,2023,27,18/10/2023,21:30,Quarta,10,Bahia,Derrota,0,1,Visitante,Marcelo de Lima Henrique,30.0,4.5,178.7,6.8,28.6,2.6,180.4,6.2,Arena Fonte Nova
Internacional,2023,28,22/10/2023,16:00,Domingo,10,Santos,Vitória,7,1,Mandante,Paulo Cesar Zanovelli da Silva,29.4,4.8,177.8,6.6,28.7,5.4,180.7,7.1,Estádio Beira-Rio
Internacional,2023,29,26/10/2023,19:00,Quinta,10,Vasco da Gama,Vitória,2,1,Visitante,Luiz Flávio de Oliveira,29.5,4.8,177.8,6.6,28.2,5.2,179.5,5.9,Estádio São Januário
Internacional,2023,30,29/10/2023,18:30,Domingo,10,Coritiba,Derrota,3,4,Mandante,Andre Luiz Skettino Policarpo Bento,28.6,4.4,178.6,6.4,27.7,4.6,181.0,6.9,Estádio Beira-Rio
Internacional,2023,31,01/11/2023,19:00,Quarta,11,América Mineiro,Empate,1,1,Mandante,Flavio Rodrigues De Souza,30.0,4.4,178.5,6.1,30.1,4.0,180.8,7.8,Estádio Beira-Rio
Internacional,2023,32,05/11/2023,16:00,Domingo,11,Cruzeiro,Vitória,2,1,Visitante,Matheus Delgado Candançan,29.4,4.8,178.5,6.5,29.1,2.8,180.3,5.3,Governador Magalhães Pinto
Internacional,2023,33,08/11/2023,19:00,Quarta,11,Fluminense,Empate,0,0,Mandante,Caio Max Augusto Vieira,29.4,4.8,178.5,6.5,27.0,5.9,177.7,6.7,Estádio Beira-Rio
Internacional,2023,34,11/11/2023,21:00,Sábado,11,Palmeiras,Derrota,0,3,Visitante,Paulo Cesar Zanovelli da Silva,28.1,4.5,179.0,6.8,28.3,5.0,180.6,5.4,Nubank Parque
Internacional,2023,35,26/11/2023,18:30,Domingo,11,Red Bull Bragantino,Vitória,1,0,Mandante,Felipe Fernandes de Lima,28.4,5.2,178.9,6.2,25.1,3.1,179.9,5.9,Estádio Beira-Rio
Internacional,2023,36,29/11/2023,20:00,Quarta,11,Cuiabá,Vitória,2,0,Visitante,Dyorgines Jose Padovani de Andrade,29.4,4.9,177.9,6.7,29.0,4.6,182.2,6.2,Arena Pantanal
Internacional,2023,37,02/12/2023,18:00,Sábado,12,Corinthians,Vitória,2,1,Visitante,Caio Max Augusto Vieira,30.5,4.5,177.4,6.2,30.9,6.5,181.7,7.9,Neo Química Arena
Internacional,2023,38,06/12/2023,21:30,Quarta,12,Botafogo,Vitória,3,1,Mandante,Flavio Rodrigues De Souza,29.9,5.1,178.0,6.3,27.5,4.5,184.0,6.2,Estádio Beira-Rio
Internacional,2024,1,13/04/2024,18:30,Sábado,04,Bahia,Vitória,2,1,Mandante,Rodrigo Jose Pereira de Lima,27.6,4.4,177.8,6.1,29.0,3.6,181.3,5.1,Estádio Beira-Rio
Internacional,2024,2,17/04/2024,20:00,Quarta,04,Palmeiras,Vitória,1,0,Visitante,Lucas Paulo Torezin,29.0,4.1,177.5,5.9,26.6,4.9,182.1,5.2,Nubank Parque
Internacional,2024,3,21/04/2024,16:00,Domingo,04,Athletico,Derrota,0,1,Visitante,Felipe Fernandes de Lima,27.7,4.4,179.0,5.6,27.7,5.2,182.4,6.6,Arena da Baixada
Internacional,2024,4,28/04/2024,20:00,Domingo,04,Atlético Goianiense,Empate,1,1,Mandante,Edina Alves Batista,28.3,4.7,178.0,5.9,26.6,2.8,183.8,7.5,Estádio Beira-Rio
Internacional,2024,7,01/06/2024,18:30,Sábado,06,Cuiabá,Vitória,1,0,Visitante,Anderson Ribeiro Goncalves,29.0,5.2,179.5,5.2,28.0,4.4,182.0,6.4,Arena Pantanal
Internacional,2024,8,13/06/2024,20:00,Quinta,06,São Paulo,Empate,0,0,Mandante,Braulio Da Silva Machado,30.6,5.4,178.5,6.7,29.1,3.9,178.6,5.9,Estádio Heriberto Hülse
Internacional,2024,9,16/06/2024,16:00,Domingo,06,Vitória,Derrota,1,2,Visitante,Bruno Arleu de Araujo,30.1,5.7,180.7,6.5,27.3,4.0,178.2,7.7,Estádio Manoel Barradas
Internacional,2024,10,19/06/2024,21:30,Quarta,06,Corinthians,Vitória,1,0,Mandante,Wagner do Nascimento Magalhaes,29.5,5.5,180.5,6.9,25.2,4.0,180.6,7.0,Orlando Scarpelli
Internacional,2024,11,22/06/2024,17:30,Sábado,06,Grêmio,Vitória,1,0,Visitante,Ramon Abatti Abel,31.0,4.4,179.3,6.6,28.8,5.6,178.7,7.4,Estádio Major Antônio Couto Pereira
Internacional,2024,12,26/06/2024,21:30,Quarta,06,Atlético Mineiro,Derrota,1,2,Mandante,Luiz Flávio de Oliveira,29.3,5.1,180.0,5.8,28.3,5.8,181.6,6.9,Estádio Beira-Rio
Internacional,2024,13,30/06/2024,18:30,Domingo,06,Criciúma,Empate,1,1,Visitante,Wagner do Nascimento Magalhaes,29.5,5.7,182.3,5.9,29.5,3.7,180.3,7.0,Estádio Heriberto Hülse
Internacional,2024,14,04/07/2024,20:00,Quinta,07,Fluminense,Empate,1,1,Visitante,Felipe Fernandes de Lima,29.5,6.3,181.7,5.3,31.7,6.6,179.1,6.6,Estádio do Maracanã
Internacional,2024,15,07/07/2024,18:00,Domingo,07,Vasco da Gama,Derrota,1,2,Mandante,Gustavo Ervino Bauermann,29.6,5.8,180.2,7.5,26.2,4.9,178.3,6.2,Estádio Beira-Rio
Internacional,2024,18,20/07/2024,18:30,Sábado,07,Botafogo,Derrota,0,1,Visitante,Flavio Rodrigues De Souza,28.5,5.1,180.5,5.3,28.5,4.2,181.8,8.1,Estádio Nilton Santos
Internacional,2024,20,27/07/2024,20:00,Sábado,07,Bahia,Empate,1,1,Visitante,Matheus Delgado Candançan,27.8,6.1,176.5,6.9,28.1,3.3,180.5,7.0,Arena Fonte Nova
Internacional,2024,21,04/08/2024,17:00,Domingo,08,Palmeiras,Empate,1,1,Mandante,Wagner do Nascimento Magalhaes,26.7,5.3,177.5,7.4,26.2,5.4,180.5,6.3,Estádio Beira-Rio
Internacional,2024,22,11/08/2024,19:00,Domingo,08,Athletico,Empate,2,2,Mandante,Paulo Cesar Zanovelli da Silva,26.4,5.3,180.2,7.2,26.7,5.8,182.2,6.6,Estádio Beira-Rio
Internacional,2024,6,14/08/2024,19:30,Quarta,08,Juventude,Vitória,2,1,Mandante,Gustavo Ervino Bauermann,27.2,5.4,178.2,6.9,29.5,5.4,180.5,8.4,Estádio Beira-Rio
Internacional,2024,23,18/08/2024,16:00,Domingo,08,Atlético Goianiense,Derrota,0,1,Visitante,Flavio Rodrigues De Souza,28.2,5.7,178.0,6.8,28.6,3.0,181.1,9.6,Estádio Antônio Accioly
Internacional,2024,24,25/08/2024,19:00,Domingo,08,Cruzeiro,Vitória,1,0,Mandante,Matheus Delgado Candançan,27.8,5.6,178.0,7.0,29.1,3.3,178.1,8.0,Estádio Beira-Rio
Internacional,2024,5,28/08/2024,19:30,Quarta,08,Cruzeiro,Empate,0,0,Visitante,Joao Vitor Gobi,27.1,5.7,178.1,7.2,28.0,3.9,181.8,6.7,Governador Magalhães Pinto
Internacional,2024,25,01/09/2024,18:30,Domingo,09,Juventude,Vitória,3,1,Visitante,Marcelo de Lima Henrique,25.2,3.5,178.0,6.7,29.3,3.2,181.2,7.4,Estádio Alfredo Jaconi
Internacional,2024,19,11/09/2024,19:30,Quarta,09,Fortaleza,Vitória,2,1,Mandante,Gustavo Ervino Bauermann,27.9,6.1,178.7,6.6,31.2,3.8,178.9,4.7,Estádio Beira-Rio
Internacional,2024,26,16/09/2024,20:00,Segunda,09,Cuiabá,Vitória,3,0,Mandante,Braulio Da Silva Machado,28.2,5.9,177.7,6.3,29.3,3.8,180.7,6.8,Estádio Beira-Rio
Internacional,2024,27,22/09/2024,18:30,Domingo,09,São Paulo,Vitória,3,1,Visitante,Ramon Abatti Abel,28.5,5.6,178.7,5.5,27.6,2.9,178.7,6.7,MorumBIS
Internacional,2024,16,25/09/2024,19:00,Quarta,09,Red Bull Bragantino,Empate,2,2,Visitante,Rodrigo Jose Pereira de Lima,27.3,5.2,178.6,7.2,25.9,3.4,182.0,5.6,Estádio Nabi Abi Chedid
Internacional,2024,28,29/09/2024,18:30,Domingo,09,Vitória,Vitória,3,1,Mandante,Wagner do Nascimento Magalhaes,27.6,5.7,178.6,6.7,27.4,2.8,177.4,8.1,Estádio Beira-Rio
Internacional,2024,29,05/10/2024,19:00,Sábado,10,Corinthians,Empate,2,2,Visitante,Lucas Paulo Torezin,26.5,4.9,178.5,6.7,26.9,3.9,181.0,8.6,Neo Química Arena
Internacional,2024,30,19/10/2024,16:00,Sábado,10,Grêmio,Vitória,1,0,Mandante,Bruno Arleu de Araujo,26.7,4.9,178.4,6.8,29.8,4.1,178.4,6.0,Estádio Beira-Rio
Internacional,2024,31,26/10/2024,19:00,Sábado,10,Atlético Mineiro,Vitória,3,1,Visitante,Marcelo de Lima Henrique,26.0,4.2,178.3,6.8,28.2,5.6,182.9,6.2,Arena MRV
Internacional,2024,17,30/10/2024,19:00,Quarta,10,Flamengo,Empate,1,1,Mandante,Davi de Oliveira Lacerda,27.2,3.0,179.2,6.5,27.8,3.7,184.0,6.1,Estádio Beira-Rio
Internacional,2024,32,05/11/2024,21:30,Terça,11,Criciúma,Vitória,2,0,Mandante,Felipe Fernandes de Lima,27.2,3.0,179.2,6.5,30.6,4.0,183.0,4.0,Estádio Beira-Rio
Internacional,2024,33,08/11/2024,19:00,Sexta,11,Fluminense,Vitória,2,0,Mandante,Luiz Flávio de Oliveira,27.6,3.1,179.2,6.5,30.8,5.8,179.2,7.3,Estádio Beira-Rio
Internacional,2024,34,21/11/2024,20:00,Quinta,11,Vasco da Gama,Vitória,1,0,Visitante,Rodrigo Jose Pereira de Lima,28.7,3.7,179.6,6.0,28.2,5.0,179.1,6.0,Estádio São Januário
Internacional,2024,35,24/11/2024,16:00,Domingo,11,Red Bull Bragantino,Vitória,4,1,Mandante,Marcelo de Lima Henrique,29.1,4.5,179.4,6.5,26.5,3.3,181.1,7.1,Estádio Beira-Rio
Internacional,2024,36,01/12/2024,16:00,Domingo,12,Flamengo,Derrota,2,3,Visitante,Rodrigo Jose Pereira de Lima,29.0,4.5,179.5,6.4,27.8,4.0,181.2,8.3,Estádio do Maracanã
Internacional,2024,37,04/12/2024,21:30,Quarta,12,Botafogo,Derrota,0,1,Mandante,Ramon Abatti Abel,28.1,4.0,179.3,6.5,28.2,3.9,181.0,7.1,Estádio Beira-Rio
Internacional,2024,38,08/12/2024,16:00,Domingo,12,Fortaleza,Derrota,0,3,Visitante,Matheus Delgado Candançan,27.3,4.7,179.4,6.0,30.9,4.0,178.5,5.3,Estádio Governador Plácido Castelo
Internacional,2025,1,29/03/2025,21:00,Sábado,03,Flamengo,Empate,1,1,Visitante,Davi de Oliveira Lacerda,29.6,4.5,179.5,6.0,29.4,3.2,180.5,8.4,Estádio do Maracanã
Internacional,2025,2,06/04/2025,18:30,Domingo,04,Cruzeiro,Vitória,3,0,Mandante,Marcelo de Lima Henrique,29.0,5.1,179.2,7.1,29.6,4.8,178.9,9.0,Estádio Beira-Rio
Internacional,2025,3,13/04/2025,20:00,Domingo,04,Fortaleza,Empate,0,0,Visitante,Flavio Rodrigues De Souza,26.9,2.6,178.6,6.6,30.4,5.1,180.5,7.0,Estádio Governador Plácido Castelo
Internacional,2025,4,16/04/2025,19:30,Quarta,04,Palmeiras,Derrota,0,1,Mandante,Felipe Fernandes de Lima,29.3,5.1,180.2,6.4,26.2,5.4,181.0,5.4,Estádio Beira-Rio
Internacional,2025,5,19/04/2025,21:00,Sábado,04,Grêmio,Empate,1,1,Visitante,Braulio Da Silva Machado,29.1,5.1,180.2,6.4,29.1,4.4,178.6,5.9,Arena do Grêmio
Internacional,2025,6,26/04/2025,16:00,Sábado,04,Juventude,Vitória,3,1,Mandante,Flavio Rodrigues De Souza,27.8,4.9,179.5,6.1,29.2,4.7,178.1,7.5,Estádio Beira-Rio
Internacional,2025,7,03/05/2025,18:30,Sábado,05,Corinthians,Derrota,2,4,Visitante,Paulo Cesar Zanovelli da Silva,28.7,5.6,179.7,6.1,29.0,3.4,181.2,6.8,Neo Química Arena
Internacional,2025,8,11/05/2025,20:00,Domingo,05,Botafogo,Derrota,0,4,Visitante,Matheus Delgado Candançan,25.1,2.6,180.2,6.0,26.4,3.8,182.5,8.6,Estádio Nilton Santos
Internacional,2025,9,18/05/2025,20:30,Domingo,05,Mirassol,Empate,1,1,Mandante,Wagner do Nascimento Magalhaes,27.2,4.6,180.3,7.0,30.5,3.9,179.8,6.5,Estádio Beira-Rio
Internacional,2025,10,25/05/2025,16:00,Domingo,05,Sport Recife,Empate,1,1,Visitante,Davi de Oliveira Lacerda,25.9,4.1,180.3,7.2,28.9,4.9,182.4,5.1,Ilha do Retiro
Internacional,2025,11,01/06/2025,20:30,Domingo,06,Fluminense,Derrota,0,2,Mandante,Lucas Paulo Torezin,28.9,4.8,180.2,5.3,32.2,6.3,177.6,6.0,Estádio Beira-Rio
Internacional,2025,12,12/06/2025,21:30,Quinta,06,Atlético Mineiro,Derrota,0,2,Visitante,Flavio Rodrigues De Souza,27.7,3.3,179.1,5.5,30.0,4.7,178.1,8.1,Arena MRV
Internacional,2025,13,12/07/2025,16:30,Sábado,07,Vitória,Vitória,1,0,Mandante,Rodrigo Jose Pereira de Lima,28.1,4.2,179.8,6.2,27.8,3.5,180.1,7.0,Estádio Beira-Rio
Internacional,2025,15,20/07/2025,11:00,Domingo,07,Ceará,Vitória,1,0,Mandante,Davi de Oliveira Lacerda,28.1,4.3,178.2,6.5,28.3,3.6,180.4,8.0,Estádio Beira-Rio
Internacional,2025,16,23/07/2025,21:30,Quarta,07,Santos,Vitória,2,1,Visitante,Lucas Paulo Torezin,28.1,4.3,178.2,6.5,27.8,4.6,181.1,6.7,Estádio Urbano Caldeira
Internacional,2025,17,27/07/2025,18:30,Domingo,07,Vasco da Gama,Empate,1,1,Mandante,Flavio Rodrigues De Souza,27.6,4.8,179.2,6.2,28.2,4.5,180.5,5.3,Estádio Beira-Rio
Internacional,2025,18,03/08/2025,20:30,Domingo,08,São Paulo,Derrota,1,2,Mandante,Alex Gomes Stefano,29.2,5.3,178.7,6.5,30.1,3.7,180.2,7.4,Estádio Beira-Rio
Internacional,2025,19,09/08/2025,18:30,Sábado,08,Red Bull Bragantino,Vitória,3,1,Visitante,Felipe Fernandes de Lima,27.9,4.1,179.7,7.5,25.9,3.1,183.2,6.4,Estádio Cícero de Souza Marques
Internacional,2025,20,17/08/2025,18:30,Domingo,08,Flamengo,Derrota,1,3,Mandante,Rodrigo Jose Pereira de Lima,27.9,5.2,181.6,6.0,29.9,2.1,181.5,6.9,Estádio Beira-Rio
Internacional,2025,21,23/08/2025,18:30,Sábado,08,Cruzeiro,Derrota,1,2,Visitante,Matheus Delgado Candançan,27.6,4.1,180.4,8.2,29.4,4.3,179.2,7.9,Governador Magalhães Pinto
Internacional,2025,22,31/08/2025,20:30,Domingo,08,Fortaleza,Vitória,2,1,Mandante,Joao Vitor Gobi,27.1,4.0,179.4,7.8,29.4,4.1,179.1,6.3,Estádio Beira-Rio
Internacional,2025,23,13/09/2025,18:30,Sábado,09,Palmeiras,Derrota,1,4,Visitante,Lucas Paulo Torezin,26.9,4.3,181.0,7.3,28.2,4.5,181.2,5.4,Nubank Parque
Internacional,2025,24,21/09/2025,17:30,Domingo,09,Grêmio,Derrota,2,3,Mandante,Marcelo de Lima Henrique,28.7,3.2,178.3,7.8,31.4,4.2,179.1,6.8,Estádio Beira-Rio
Internacional,2025,25,27/09/2025,18:30,Sábado,09,Juventude,Empate,1,1,Visitante,Matheus Delgado Candançan,29.0,6.1,179.8,5.8,29.5,5.3,178.8,4.4,Estádio Alfredo Jaconi
Internacional,2025,26,01/10/2025,19:30,Quarta,10,Corinthians,Empate,1,1,Mandante,Rodrigo Jose Pereira de Lima,28.0,5.0,178.5,6.6,26.6,4.4,182.2,8.5,Estádio Beira-Rio
Internacional,2025,27,04/10/2025,18:30,Sábado,10,Botafogo,Vitória,2,0,Mandante,Flavio Rodrigues De Souza,29.1,4.8,179.3,6.4,26.8,2.3,183.2,8.1,Estádio Beira-Rio
Internacional,2025,28,15/10/2025,20:00,Quarta,10,Mirassol,Derrota,1,3,Visitante,Bruno Arleu de Araujo,29.0,5.4,179.9,5.9,31.0,4.0,177.9,6.7,Estádio José Maria de Campos Maia
Internacional,2025,29,19/10/2025,18:30,Domingo,10,Sport Recife,Vitória,2,0,Mandante,Lucas Paulo Torezin,27.0,2.0,179.5,7.7,28.7,4.7,181.8,9.3,Estádio Beira-Rio
Internacional,2025,14,22/10/2025,19:00,Quarta,10,Bahia,Derrota,0,1,Visitante,Flavio Rodrigues De Souza,27.2,5.1,180.3,6.7,27.8,3.6,181.5,6.7,Arena Fonte Nova
Internacional,2025,30,25/10/2025,17:30,Sábado,10,Fluminense,Derrota,0,1,Visitante,Raphael Claus,28.6,5.8,181.0,6.3,31.0,6.9,177.7,9.1,Estádio do Maracanã
Internacional,2025,31,02/11/2025,18:30,Domingo,11,Atlético Mineiro,Empate,0,0,Mandante,Alex Gomes Stefano,29.3,4.0,179.6,6.8,30.9,4.8,179.3,7.5,Estádio Beira-Rio
Internacional,2025,32,05/11/2025,19:00,Quarta,11,Vitória,Derrota,0,1,Visitante,Felipe Fernandes de Lima,27.1,3.7,181.9,7.5,27.8,3.5,181.5,7.5,Estádio Manoel Barradas
Internacional,2025,33,08/11/2025,18:30,Sábado,11,Bahia,Empate,2,2,Mandante,Lucas Paulo Torezin,28.0,5.0,178.7,6.9,28.9,3.1,180.7,7.7,Estádio Beira-Rio
