time,temporada,rodada,data,horario,dia_semana,mes,adversario,resultado,gols_favor,gols_sofridos,condicao,arbitro,idade_media_titular_time,desvio_idade_media_time,altura_media_titular_time,desvio_altura_media_time,idade_media_titular_adv,desvio_idade_media_adv,altura_media_titular_adv,desvio_altura_media_adv,estadio,publico
Santos,2016,18,03/08/2016,21:45,Quarta,8,Flamengo,Empate,0,0,Mandante,Dewson Fernando Freitas da Silva,25.8,5.0,183.3,6.9,28.2,2.9,180.1,7.0,Arena Pantanal,21814
Santos,2016,19,07/08/2016,11:00,Domingo,8,América Mineiro,Derrota,0,1,Visitante,Pablo Dos Santos Alves,26.7,4.8,183.6,6.4,27.8,4.9,179.7,6.6,Arena Independência,2893
Santos,2016,20,14/08/2016,16:00,Domingo,8,Atlético Mineiro,Vitória,3,0,Mandante,Wagner do Nascimento Magalhaes,26.6,5.4,182.6,6.3,31.3,2.9,182.7,7.5,Estádio Urbano Caldeira,10250
Santos,2016,21,21/08/2016,18:00,Domingo,8,Coritiba,Derrota,1,2,Visitante,Claudio Francisco Lima E. Silva,27.4,5.5,183.4,6.4,27.8,5.5,176.5,6.5,Estádio Major Antônio Couto Pereira,7972
Santos,2016,22,28/08/2016,11:00,Domingo,8,Figueirense,Derrota,0,1,Mandante,Bruno Arleu de Araujo,27.8,5.6,181.5,6.5,28.9,3.6,181.3,8.0,Estádio Urbano Caldeira,11456
Santos,2016,23,08/09/2016,21:00,Quinta,9,Internacional,Derrota,1,2,Visitante,Rodrigo Batista Raposo,27.6,5.4,182.2,7.5,26.2,3.4,180.5,4.6,Estádio Beira-Rio,29996
Santos,2016,24,11/09/2016,16:00,Domingo,9,Corinthians,Vitória,2,1,Mandante,Raphael Claus,25.2,5.1,182.5,7.8,26.7,1.9,181.7,7.2,Estádio Urbano Caldeira,8610
Santos,2016,25,14/09/2016,19:30,Quarta,9,Botafogo,Vitória,1,0,Visitante,Paulo Schleich Vollkopf,27.3,5.8,181.3,8.0,28.5,4.8,182.0,6.9,Estádio Luso Brasileiro,11883
Santos,2016,26,18/09/2016,18:30,Domingo,9,Santa Cruz,Vitória,3,2,Mandante,Francisco Carlos Do Nascimento,27.3,5.7,182.3,7.4,28.2,4.2,179.7,7.9,Estádio Urbano Caldeira,28700
Santos,2016,27,24/09/2016,18:30,Sábado,9,Sport Recife,Derrota,0,1,Visitante,Elmo Alves Resende Cunha,26.1,5.1,182.5,7.5,27.1,5.4,177.7,7.9,Ilha do Retiro,7934
Santos,2016,28,01/10/2016,16:00,Sábado,10,Athletico,Vitória,2,0,Mandante,Pericles Bassols Pegado Cortez,28.4,5.3,181.0,6.6,25.6,5.0,182.7,5.3,Estádio Urbano Caldeira,5764
Santos,2016,29,05/10/2016,21:00,Quarta,10,Fluminense,Vitória,2,1,Mandante,Igor Junio Benevenuto,28.1,5.5,180.6,6.9,27.5,4.4,178.9,7.8,Estádio Urbano Caldeira,5253
Santos,2016,30,13/10/2016,21:00,Quinta,10,São Paulo,Vitória,1,0,Visitante,Anderson Daronco,28.0,5.6,180.5,7.0,27.3,2.1,179.7,6.1,MorumBIS,29084
Santos,2016,31,16/10/2016,18:30,Domingo,10,Grêmio,Empate,1,1,Mandante,Pablo Dos Santos Alves,28.0,5.5,181.0,7.5,23.1,3.6,180.1,7.4,Estádio Urbano Caldeira,7969
Santos,2016,32,23/10/2016,18:30,Domingo,10,Chapecoense,Vitória,1,0,Visitante,Nielson Nogueira Dias,28.0,5.6,180.5,7.0,28.1,4.7,179.4,8.0,Arena Condá,7459
Santos,2016,33,29/10/2016,18:30,Sábado,10,Palmeiras,Vitória,1,0,Mandante,Dewson Fernando Freitas da Silva,28.0,5.6,180.5,7.0,26.1,5.9,180.2,9.6,Estádio Urbano Caldeira,13574
Santos,2016,34,06/11/2016,10:00,Domingo,11,Ponte Preta,Vitória,2,1,Visitante,Braulio Da Silva Machado,27.7,5.8,181.6,7.4,27.1,5.0,179.4,8.7,Moisés Lucarelli,10208
Santos,2016,35,17/11/2016,18:30,Quinta,11,Vitória,Vitória,3,2,Mandante,Wilton Pereira Sampaio,27.4,5.8,181.6,6.8,25.8,3.8,179.5,9.2,Estádio Urbano Caldeira,9258
Santos,2016,36,20/11/2016,16:00,Domingo,11,Cruzeiro,Empate,2,2,Visitante,Heber Roberto Lopes,28.0,5.6,182.0,7.0,26.9,3.0,177.8,7.5,Governador Magalhães Pinto,13902
Santos,2016,37,27/11/2016,16:00,Domingo,11,Flamengo,Derrota,0,2,Visitante,Eduardo Tomaz de Aquino Valadao,27.9,5.7,181.2,6.2,28.7,3.6,180.6,6.7,Estádio do Maracanã,37615
Santos,2016,38,11/12/2016,16:00,Domingo,12,América Mineiro,Vitória,1,0,Mandante,Leandro Pedro Vuaden,28.0,5.7,181.2,6.2,23.3,3.0,181.0,7.2,Estádio Urbano Caldeira,7531
São Paulo,2016,1,15/05/2016,11:00,Domingo,5,Botafogo,Vitória,1,0,Visitante,Braulio Da Silva Machado,23.4,4.7,181.5,6.9,24.5,4.1,181.0,7.9,Estádio Raulino de Oliveira,5465
São Paulo,2016,2,22/05/2016,16:00,Domingo,5,Internacional,Derrota,1,2,Mandante,Pericles Bassols Pegado Cortez,27.0,4.0,182.9,5.6,25.7,3.3,179.6,5.4,MorumBIS,19509
São Paulo,2016,3,25/05/2016,21:45,Quarta,5,Coritiba,Empate,1,1,Visitante,Marielson Alves Silva,24.0,3.6,180.0,6.6,30.1,4.7,177.8,6.5,Estádio Major Antônio Couto Pereira,9979
São Paulo,2016,4,29/05/2016,16:00,Domingo,5,Palmeiras,Vitória,1,0,Mandante,Ricardo Marques Ribeiro,27.1,3.9,183.0,5.9,27.7,7.3,179.3,7.0,MorumBIS,21016
São Paulo,2016,5,01/06/2016,21:45,Quarta,6,Figueirense,Derrota,0,1,Visitante,Jean Pierre Goncalves Lima,26.2,4.6,181.8,6.5,27.9,3.9,180.5,9.0,Orlando Scarpelli,5271
São Paulo,2016,6,05/06/2016,18:30,Domingo,6,Cruzeiro,Vitória,1,0,Visitante,Andre Luiz de Freitas Castro,26.7,4.0,183.1,5.8,27.1,4.4,176.5,7.2,Governador Magalhães Pinto,18880
São Paulo,2016,7,11/06/2016,21:00,Sábado,6,Athletico,Derrota,1,2,Mandante,Anderson Daronco,26.7,4.0,183.1,5.8,25.0,3.2,179.3,6.4,MorumBIS,12389
São Paulo,2016,8,15/06/2016,19:30,Quarta,6,Vitória,Vitória,2,0,Mandante,Reway Wagner,26.1,4.4,182.1,6.9,27.6,3.0,178.3,7.4,MorumBIS,9213
São Paulo,2016,9,19/06/2016,16:00,Domingo,6,Flamengo,Empate,2,2,Visitante,Elmo Alves Resende Cunha,25.5,4.0,183.5,4.5,25.7,3.8,181.5,6.1,Estádio do Maracanã,27233
São Paulo,2016,10,23/06/2016,21:00,Quinta,6,Sport Recife,Empate,0,0,Mandante,Rafael Traci,26.4,3.6,183.0,5.0,29.3,5.6,178.7,7.9,MorumBIS,11145
São Paulo,2016,11,26/06/2016,16:00,Domingo,6,Santos,Derrota,0,3,Visitante,Raphael Claus,25.8,5.1,182.9,4.3,25.1,5.3,182.1,7.6,Estádio Urbano Caldeira,24647
São Paulo,2016,12,29/06/2016,21:45,Quarta,6,Fluminense,Vitória,2,1,Mandante,Anderson Daronco,26.9,3.3,181.2,6.8,28.6,5.4,180.0,6.1,MorumBIS,10323
São Paulo,2016,13,03/07/2016,16:00,Domingo,7,Ponte Preta,Derrota,0,1,Visitante,Vinicius Furlan,24.8,4.8,181.0,5.9,25.9,4.4,180.5,7.3,Moisés Lucarelli,5551
São Paulo,2016,14,10/07/2016,16:00,Domingo,7,América Mineiro,Vitória,3,0,Mandante,Dewson Fernando Freitas da Silva,25.4,3.8,179.1,7.4,29.3,4.4,178.9,4.5,MorumBIS,8198
São Paulo,2016,15,17/07/2016,16:00,Domingo,7,Corinthians,Empate,1,1,Visitante,Pericles Bassols Pegado Cortez,27.4,3.0,180.4,6.8,27.4,3.4,180.5,7.1,Neo Química Arena,42099
São Paulo,2016,16,24/07/2016,16:00,Domingo,7,Grêmio,Derrota,0,1,Visitante,Heber Roberto Lopes,28.5,3.5,180.5,7.1,27.0,4.5,179.4,7.0,Arena do Grêmio,37069
São Paulo,2016,17,31/07/2016,11:00,Domingo,7,Chapecoense,Empate,2,2,Mandante,Wagner do Nascimento Magalhaes,28.2,3.9,180.4,7.2,29.0,4.2,179.2,6.0,MorumBIS,54996
São Paulo,2016,18,04/08/2016,19:30,Quinta,8,Atlético Mineiro,Derrota,1,2,Mandante,Leandro Pedro Vuaden,28.4,3.4,180.2,6.5,30.7,2.9,183.4,7.1,MorumBIS,15717
São Paulo,2016,19,07/08/2016,16:15,Domingo,8,Santa Cruz,Vitória,2,1,Visitante,Bruno Arleu de Araujo,25.7,2.9,179.5,7.2,29.2,4.9,180.5,7.1,Estádio do Arruda,12705
São Paulo,2016,20,14/08/2016,16:15,Domingo,8,Botafogo,Derrota,0,1,Mandante,Caio Max Augusto Vieira,25.7,2.9,179.5,7.2,28.1,4.3,181.4,6.7,MorumBIS,14399
São Paulo,2016,21,21/08/2016,16:00,Domingo,8,Internacional,Empate,1,1,Visitante,Gilberto Rodrigues Castro Junior,26.5,3.5,179.8,7.2,26.9,4.5,179.8,5.5,Estádio Beira-Rio,23079
São Paulo,2016,22,28/08/2016,16:00,Domingo,8,Coritiba,Empate,0,0,Mandante,Francisco Carlos Do Nascimento,26.6,3.4,179.2,7.2,26.9,5.4,177.2,6.5,MorumBIS,7836
São Paulo,2016,23,07/09/2016,21:45,Quarta,9,Palmeiras,Derrota,1,2,Visitante,Sandro Meira Ricci,25.9,3.1,180.7,5.3,28.3,6.1,179.2,9.1,Nubank Parque,39944
São Paulo,2016,24,11/09/2016,11:00,Domingo,9,Figueirense,Vitória,3,1,Mandante,Dewson Fernando Freitas da Silva,25.7,3.1,180.0,7.0,27.2,3.3,179.3,5.8,MorumBIS,27365
São Paulo,2016,25,15/09/2016,21:00,Quinta,9,Cruzeiro,Vitória,1,0,Mandante,Diego Almeida Real,26.6,2.3,178.8,6.8,29.2,2.8,176.7,7.7,MorumBIS,15566
São Paulo,2016,26,18/09/2016,16:00,Domingo,9,Athletico,Derrota,0,1,Visitante,Anderson Daronco,26.6,2.3,178.8,6.8,25.2,4.3,181.7,6.3,Arena da Baixada,15216
São Paulo,2016,27,25/09/2016,16:00,Domingo,9,Vitória,Derrota,0,2,Visitante,Francisco Carlos Do Nascimento,25.6,3.4,178.1,6.3,27.1,3.4,178.5,7.5,Estádio Manoel Barradas,10980
São Paulo,2016,28,01/10/2016,16:00,Sábado,10,Flamengo,Empate,0,0,Mandante,Sandro Meira Ricci,27.6,3.7,180.5,6.4,28.0,3.7,180.8,6.5,MorumBIS,29813
São Paulo,2016,29,05/10/2016,21:45,Quarta,10,Sport Recife,Empate,1,1,Visitante,Rafael Traci,27.1,3.5,182.1,5.6,27.6,5.1,177.2,8.0,Ilha do Retiro,10301
São Paulo,2016,30,13/10/2016,21:00,Quinta,10,Santos,Derrota,0,1,Mandante,Anderson Daronco,27.3,2.1,179.7,6.1,28.0,5.6,180.5,7.0,MorumBIS,29084
São Paulo,2016,31,17/10/2016,19:00,Segunda,10,Fluminense,Vitória,2,1,Visitante,Nielson Nogueira Dias,26.4,2.2,179.5,6.8,27.6,4.4,179.5,7.4,Estádio Giulite Coutinho,6664
São Paulo,2016,32,22/10/2016,16:00,Sábado,10,Ponte Preta,Vitória,2,0,Mandante,Marcelo de Lima Henrique,24.2,3.4,179.5,5.9,28.3,5.1,179.5,8.6,MorumBIS,49673
São Paulo,2016,33,31/10/2016,19:00,Segunda,10,América Mineiro,Derrota,0,1,Visitante,Joao Batista de Arruda,25.5,2.9,179.7,6.3,26.9,5.2,179.8,8.0,Arena Independência,5014
São Paulo,2016,34,05/11/2016,18:30,Sábado,11,Corinthians,Vitória,4,0,Mandante,Claudio Francisco Lima E. Silva,25.4,2.8,178.8,7.1,27.6,1.8,179.3,7.5,MorumBIS,53781
São Paulo,2016,35,17/11/2016,18:30,Quinta,11,Grêmio,Empate,1,1,Mandante,Jailson Macedo Freitas,25.1,3.1,178.8,7.1,27.9,4.2,181.4,6.5,MorumBIS,21933
São Paulo,2016,36,20/11/2016,18:30,Domingo,11,Chapecoense,Derrota,0,2,Visitante,Jean Pierre Goncalves Lima,25.1,3.1,179.4,7.1,28.3,4.8,181.9,5.9,Arena Condá,8163
São Paulo,2016,37,27/11/2016,16:00,Domingo,11,Atlético Mineiro,Vitória,2,1,Visitante,Dewson Fernando Freitas da Silva,25.1,2.8,178.4,7.9,26.5,4.0,180.5,6.5,Arena Independência,8901
São Paulo,2016,38,11/12/2016,16:00,Domingo,12,Santa Cruz,Vitória,5,0,Mandante,Paulo Schleich Vollkopf,26.1,3.1,180.5,7.4,26.6,5.4,180.0,9.7,MorumBIS,16553
