time,temporada,rodada,data,horario,dia_semana,mes,adversario,resultado,gols_favor,gols_sofridos,condicao,arbitro,idade_media_titular_time,desvio_idade_media_time,altura_media_titular_time,desvio_altura_media_time,idade_media_titular_adv,desvio_idade_media_adv,altura_media_titular_adv,desvio_altura_media_adv,estadio
Fluminense,2019,34,25/11/2019,20:00,Segunda,11,CSA,Vitória,1,0,Visitante,Luiz Flávio de Oliveira,24.8,3.5,182.1,5.5,28.8,2.9,180.8,7.2,Estádio Rei Pelé
Fluminense,2019,35,28/11/2019,19:30,Quinta,11,Palmeiras,Vitória,1,0,Mandante,Leandro Pedro Vuaden,25.2,3.7,181.8,5.5,28.1,3.5,180.7,5.4,Estádio do Maracanã
Fluminense,2019,36,01/12/2019,16:00,Domingo,12,Avaí,Empate,1,1,Visitante,Daniel Nobre Bins,25.2,4.8,181.0,5.9,25.4,5.2,181.8,8.1,Estádio da Ressacada
Fluminense,2019,37,04/12/2019,21:30,Quarta,12,Fortaleza,Empate,0,0,Mandante,Raphael Claus,25.7,5.0,181.5,6.0,29.9,4.2,176.5,9.1,Estádio do Maracanã
Fluminense,2019,38,08/12/2019,16:00,Domingo,12,Corinthians,Vitória,2,1,Visitante,Rodrigo D'alonso Ferreira,25.0,4.9,181.5,4.8,28.6,5.1,178.5,9.7,Neo Química Arena
Fluminense,2020,1,09/08/2020,19:00,Domingo,08,Grêmio,Derrota,0,1,Visitante,Wilton Pereira Sampaio,27.4,5.7,180.5,6.1,30.1,4.8,182.4,6.0,Arena do Grêmio
Fluminense,2020,2,12/08/2020,21:30,Quarta,08,Palmeiras,Empate,1,1,Mandante,Rafael Traci,28.8,5.9,180.0,6.0,28.3,5.1,179.3,5.8,Estádio do Maracanã
Fluminense,2020,3,16/08/2020,18:00,Domingo,08,Internacional,Vitória,2,1,Mandante,Raphael Claus,27.2,5.8,180.9,5.8,29.2,4.2,181.2,4.7,Estádio do Maracanã
Fluminense,2020,4,19/08/2020,19:15,Quarta,08,Red Bull Bragantino,Derrota,1,2,Visitante,Jean Pierre Goncalves Lima,27.2,5.8,180.9,5.8,25.4,3.7,180.3,7.7,Estádio Nabi Abi Chedid
Fluminense,2020,5,22/08/2020,16:00,Sábado,08,Athletico,Vitória,1,0,Visitante,Daniel Nobre Bins,26.5,5.5,180.8,6.2,26.5,4.4,181.5,6.9,Arena da Baixada
Fluminense,2020,6,29/08/2020,19:00,Sábado,08,Vasco da Gama,Vitória,2,1,Mandante,Braulio Da Silva Machado,25.8,5.9,180.5,6.1,27.8,4.8,178.9,6.2,Estádio do Maracanã
Fluminense,2020,7,02/09/2020,19:15,Quarta,09,Atlético Goianiense,Empate,1,1,Mandante,Marielson Alves Silva,26.7,6.4,180.5,6.4,24.8,2.4,178.6,7.0,Estádio do Maracanã
Fluminense,2020,8,06/09/2020,16:00,Domingo,09,São Paulo,Derrota,1,3,Visitante,Paulo Roberto Alves Junior,26.4,5.7,179.5,6.8,26.3,4.3,179.5,5.0,MorumBIS
Fluminense,2020,9,09/09/2020,21:30,Quarta,09,Flamengo,Derrota,1,2,Mandante,Raphael Claus,28.2,5.9,178.5,6.6,28.0,4.6,180.5,6.5,Estádio do Maracanã
Fluminense,2020,10,13/09/2020,16:00,Domingo,09,Corinthians,Vitória,2,1,Mandante,Braulio Da Silva Machado,28.2,5.9,179.9,7.0,27.2,5.0,180.2,9.0,Estádio do Maracanã
Fluminense,2020,11,20/09/2020,20:30,Domingo,09,Sport Recife,Derrota,0,1,Visitante,Leandro Pedro Vuaden,26.8,5.6,179.4,6.2,28.0,3.8,181.7,6.5,Ilha do Retiro
Fluminense,2020,12,28/09/2020,20:00,Segunda,09,Coritiba,Vitória,4,0,Mandante,Vinicius Goncalves Dias Araujo,30.3,5.4,181.0,7.2,27.0,4.9,180.0,4.4,Estádio do Maracanã
Fluminense,2020,13,04/10/2020,11:00,Domingo,10,Botafogo,Empate,1,1,Visitante,Anderson Daronco,29.7,5.9,181.5,6.6,26.6,5.3,180.5,6.3,Estadio Nilton Santos
Fluminense,2020,14,07/10/2020,20:30,Quarta,10,Goiás,Vitória,4,2,Visitante,Luiz Flávio de Oliveira,29.6,5.6,180.8,6.6,26.2,5.4,178.6,6.4,Serra Dourada
Fluminense,2020,15,11/10/2020,16:00,Domingo,10,Bahia,Vitória,1,0,Mandante,Jose Mendonca da Silva Junior,29.6,5.6,180.8,6.6,29.0,4.1,179.1,8.1,Estádio do Maracanã
Fluminense,2020,16,14/10/2020,21:30,Quarta,10,Atlético Mineiro,Empate,1,1,Visitante,Raphael Claus,26.9,5.1,180.3,6.6,26.2,4.9,179.5,7.7,Arena Independência
Fluminense,2020,17,17/10/2020,19:00,Sábado,10,Ceará,Empate,2,2,Mandante,Gilberto Rodrigues Castro Junior,29.5,5.8,181.5,6.3,29.4,5.9,181.4,5.9,Estádio do Maracanã
Fluminense,2020,18,25/10/2020,16:00,Domingo,10,Santos,Vitória,3,1,Mandante,Anderson Daronco,29.2,5.5,181.5,5.8,26.1,2.3,180.6,9.2,Estádio do Maracanã
Fluminense,2020,19,31/10/2020,21:00,Sábado,10,Fortaleza,Vitória,1,0,Visitante,Marielson Alves Silva,27.3,3.9,182.5,5.1,28.5,4.6,177.5,7.5,Estádio Governador Plácido Castelo
Fluminense,2020,20,08/11/2020,20:30,Domingo,11,Grêmio,Derrota,0,1,Mandante,Edina Alves Batista,28.2,4.5,180.5,6.7,26.4,4.2,181.0,5.3,Estádio do Maracanã
Fluminense,2020,21,14/11/2020,21:30,Sábado,11,Palmeiras,Derrota,0,2,Visitante,Leandro Pedro Vuaden,28.4,4.9,180.5,6.8,27.2,6.2,178.3,4.4,Nubank Parque
Fluminense,2020,22,22/11/2020,18:15,Domingo,11,Internacional,Vitória,2,1,Visitante,Luiz Flávio de Oliveira,28.5,5.7,180.7,6.4,27.2,5.1,179.7,5.3,Estádio Beira-Rio
Fluminense,2020,23,30/11/2020,20:00,Segunda,11,Red Bull Bragantino,Empate,0,0,Mandante,Dyorgines Jose Padovani de Andrade,26.5,6.7,179.5,6.5,25.5,4.3,180.3,6.6,Estádio do Maracanã
Fluminense,2020,24,05/12/2020,19:00,Sábado,12,Athletico,Vitória,3,1,Mandante,Ramon Abatti Abel,27.8,6.8,179.9,6.3,26.6,3.3,180.5,6.3,Estádio do Maracanã
Fluminense,2020,25,13/12/2020,20:30,Domingo,12,Vasco da Gama,Empate,1,1,Visitante,Rodolpho Toski Marques,29.2,5.6,180.9,5.7,28.8,4.9,179.8,6.3,Estádio São Januário
Fluminense,2020,26,16/12/2020,21:30,Quarta,12,Atlético Goianiense,Derrota,1,2,Visitante,Rodrigo D'alonso Ferreira,28.5,5.7,182.9,4.2,26.1,2.4,179.5,6.7,Serra Dourada
Fluminense,2020,27,26/12/2020,21:00,Sábado,12,São Paulo,Derrota,1,2,Mandante,Anderson Daronco,26.7,5.5,181.8,7.0,26.8,5.1,179.4,5.5,Estádio do Maracanã
Fluminense,2020,28,06/01/2021,21:30,Quarta,01,Flamengo,Vitória,2,1,Visitante,Leandro Pedro Vuaden,28.4,5.1,180.6,6.6,27.5,4.6,182.1,6.9,Estádio do Maracanã
Fluminense,2020,29,13/01/2021,21:30,Quarta,01,Corinthians,Derrota,0,5,Visitante,Rafael Traci,28.5,5.1,180.6,6.6,29.7,4.0,179.4,9.1,Neo Química Arena
Fluminense,2020,30,16/01/2021,19:00,Sábado,01,Sport Recife,Vitória,1,0,Mandante,Heber Roberto Lopes,26.9,6.0,181.0,5.9,27.4,3.2,181.3,6.2,Estádio Nilton Santos
Fluminense,2020,31,20/01/2021,20:30,Quarta,01,Coritiba,Empate,3,3,Visitante,Felipe Fernandes de Lima,27.4,6.4,180.2,5.7,25.2,5.1,179.5,6.3,Estádio Major Antônio Couto Pereira
Fluminense,2020,32,24/01/2021,20:30,Domingo,01,Botafogo,Vitória,2,0,Mandante,Edina Alves Batista,26.0,6.6,179.2,5.6,25.7,5.1,181.4,5.5,Estádio do Maracanã
Fluminense,2020,33,31/01/2021,20:30,Domingo,01,Goiás,Vitória,3,0,Mandante,Raphael Claus,28.3,7.0,180.7,5.1,27.0,5.8,185.1,4.9,Estádio do Maracanã
Fluminense,2020,34,03/02/2021,21:30,Quarta,02,Bahia,Vitória,1,0,Visitante,Flavio Rodrigues De Souza,27.7,6.9,180.3,5.4,27.7,5.3,180.6,5.3,Arena Fonte Nova
Fluminense,2020,35,10/02/2021,21:30,Quarta,02,Atlético Mineiro,Empate,0,0,Mandante,Luiz Flávio de Oliveira,28.8,7.2,180.5,5.7,27.2,4.1,177.8,7.9,Estádio do Maracanã
Fluminense,2020,36,15/02/2021,18:00,Segunda,02,Ceará,Vitória,3,1,Visitante,Wilton Pereira Sampaio,26.0,6.6,179.2,5.6,28.7,4.2,181.3,6.0,Estádio Governador Plácido Castelo
Fluminense,2020,37,21/02/2021,18:15,Domingo,02,Santos,Empate,1,1,Visitante,Savio Pereira Sampaio,27.8,6.9,180.3,5.4,25.3,4.9,179.6,6.6,Estádio Urbano Caldeira
Fluminense,2020,38,25/02/2021,21:30,Quinta,02,Fortaleza,Vitória,2,0,Mandante,Anderson Daronco,28.4,6.9,181.3,5.8,30.8,4.0,177.8,7.7,Estádio do Maracanã
Fluminense,2021,1,29/05/2021,21:00,Sábado,05,São Paulo,Empate,0,0,Visitante,Rodolpho Toski Marques,27.7,5.9,179.2,7.1,27.0,4.7,180.5,5.2,MorumBIS
Fluminense,2021,2,06/06/2021,11:00,Domingo,06,Cuiabá,Vitória,1,0,Mandante,Edina Alves Batista,29.0,6.5,178.6,6.7,28.5,4.2,179.5,6.0,Estádio do Maracanã
Fluminense,2021,3,13/06/2021,20:30,Domingo,06,Red Bull Bragantino,Empate,2,2,Visitante,Leandro Pedro Vuaden,28.4,4.5,180.8,7.0,24.5,4.2,180.1,6.9,Estádio Nabi Abi Chedid
Fluminense,2021,4,17/06/2021,19:00,Quinta,06,Santos,Vitória,1,0,Mandante,Paulo Roberto Alves Junior,27.9,7.0,179.1,5.9,26.0,4.6,178.5,8.3,Estádio do Maracanã
Fluminense,2021,5,20/06/2021,18:15,Domingo,06,Fortaleza,Empate,1,1,Visitante,Flavio Rodrigues De Souza,26.7,7.3,179.8,6.3,27.6,3.6,179.1,6.0,Estádio Governador Plácido Castelo
Fluminense,2021,6,23/06/2021,19:00,Quarta,06,Atlético Goianiense,Derrota,0,1,Visitante,Paulo Cesar Zanovelli da Silva,26.4,7.0,179.6,6.7,27.5,3.8,178.1,8.8,Serra Dourada
Fluminense,2021,7,27/06/2021,16:00,Domingo,06,Corinthians,Empate,1,1,Mandante,Savio Pereira Sampaio,26.5,5.0,178.6,7.0,27.1,5.4,179.4,9.0,Estádio do Maracanã
Fluminense,2021,8,30/06/2021,16:00,Quarta,06,Athletico,Derrota,1,4,Mandante,Ricardo Marques Ribeiro,27.9,6.9,178.4,6.8,26.7,3.3,181.8,6.2,Estádio Raulino de Oliveira
Fluminense,2021,9,04/07/2021,16:00,Domingo,07,Flamengo,Vitória,1,0,Visitante,Luiz Flávio de Oliveira,27.4,5.5,178.2,7.6,27.8,4.9,180.7,7.6,Estádio do Maracanã
Fluminense,2021,10,07/07/2021,21:30,Quarta,07,Ceará,Empate,0,0,Mandante,Ramon Abatti Abel,26.7,5.8,179.3,7.2,27.3,2.8,180.9,8.2,Estádio do Maracanã
Fluminense,2021,11,10/07/2021,19:00,Sábado,07,Sport Recife,Vitória,2,1,Visitante,Antonio Dib Moraes de Sousa,29.2,6.3,180.2,6.4,28.9,3.6,182.7,7.1,Ilha do Retiro
Fluminense,2021,12,17/07/2021,21:00,Sábado,07,Grêmio,Derrota,0,1,Mandante,Paulo Roberto Alves Junior,27.6,6.0,179.2,6.2,26.5,6.3,181.6,6.3,Estádio do Maracanã
Fluminense,2021,13,24/07/2021,19:00,Sábado,07,Palmeiras,Derrota,0,1,Visitante,Savio Pereira Sampaio,29.5,6.6,179.1,7.0,27.8,5.5,180.2,4.8,Nubank Parque
Fluminense,2021,15,08/08/2021,16:00,Domingo,08,América Mineiro,Derrota,0,1,Visitante,Marielson Alves Silva,29.7,6.5,178.6,5.9,29.0,4.8,180.5,7.4,Arena Independência
Fluminense,2021,16,15/08/2021,20:30,Domingo,08,Internacional,Derrota,2,4,Visitante,Luiz Flávio de Oliveira,26.9,5.1,179.9,6.5,28.2,4.1,181.4,5.1,Estádio Beira-Rio
Fluminense,2021,17,23/08/2021,20:00,Segunda,08,Atlético Mineiro,Empate,1,1,Mandante,Flavio Rodrigues De Souza,27.5,5.9,179.4,6.4,27.5,4.0,178.0,6.8,Estádio do Maracanã
Fluminense,2021,18,30/08/2021,19:00,Segunda,08,Bahia,Vitória,2,0,Mandante,Edina Alves Batista,27.4,5.1,179.1,7.2,28.1,4.3,180.1,8.2,Estádio do Maracanã
Fluminense,2021,14,02/09/2021,19:00,Quinta,09,Juventude,Empate,1,1,Mandante,Heber Roberto Lopes,28.2,5.2,178.1,6.9,27.9,4.3,180.5,6.4,Estádio do Maracanã
Fluminense,2021,19,07/09/2021,21:30,Terça,09,Chapecoense,Vitória,2,1,Visitante,Savio Pereira Sampaio,26.7,4.8,179.7,6.4,27.2,4.6,181.8,6.5,Arena Condá
Fluminense,2021,20,12/09/2021,20:30,Domingo,09,São Paulo,Vitória,2,1,Mandante,Jefferson Ferreira de Moraes,25.6,5.2,181.0,5.9,27.4,4.8,180.7,5.6,Estádio do Maracanã
Fluminense,2021,21,20/09/2021,20:00,Segunda,09,Cuiabá,Empate,2,2,Visitante,Ramon Abatti Abel,26.3,4.3,180.1,6.7,29.5,4.0,178.5,5.9,Arena Pantanal
Fluminense,2021,22,26/09/2021,16:00,Domingo,09,Red Bull Bragantino,Vitória,2,1,Mandante,Leandro Pedro Vuaden,25.6,5.2,181.0,5.9,23.1,4.5,182.0,4.8,Estádio do Maracanã
Fluminense,2021,24,06/10/2021,21:30,Quarta,10,Fortaleza,Derrota,0,2,Mandante,Paulo Roberto Alves Junior,25.7,5.2,181.0,5.9,27.7,3.3,178.3,6.3,Estádio do Maracanã
Fluminense,2021,25,09/10/2021,16:30,Sábado,10,Atlético Goianiense,Empate,0,0,Mandante,Edina Alves Batista,26.7,5.0,180.5,6.8,27.6,4.1,181.0,5.7,Estádio do Maracanã
Fluminense,2021,26,13/10/2021,21:00,Quarta,10,Corinthians,Derrota,0,1,Visitante,Marielson Alves Silva,26.8,4.8,180.5,6.9,30.2,5.0,181.0,7.8,Neo Química Arena
Fluminense,2021,27,17/10/2021,16:00,Domingo,10,Athletico,Vitória,1,0,Visitante,Felipe Fernandes de Lima,25.0,4.3,178.8,7.4,24.1,3.5,180.5,5.7,Arena da Baixada
Fluminense,2021,28,23/10/2021,19:00,Sábado,10,Flamengo,Vitória,3,1,Mandante,Vinicius Goncalves Dias Araujo,25.5,4.6,178.3,6.9,28.2,5.0,178.7,8.1,Estádio do Maracanã
Fluminense,2021,23,27/10/2021,19:00,Quarta,10,Santos,Derrota,0,2,Visitante,Braulio Da Silva Machado,25.5,4.6,178.3,6.9,26.5,4.4,181.7,7.1,Estádio Urbano Caldeira
Fluminense,2021,29,31/10/2021,16:00,Domingo,10,Ceará,Derrota,0,1,Visitante,Raphael Claus,25.5,4.6,180.1,7.2,29.9,3.3,181.1,6.9,Estádio Governador Plácido Castelo
Fluminense,2021,30,06/11/2021,21:00,Sábado,11,Sport Recife,Vitória,1,0,Mandante,Jefferson Ferreira de Moraes,25.8,6.0,179.1,7.4,27.9,4.3,181.2,8.1,Estádio do Maracanã
Fluminense,2021,31,09/11/2021,21:30,Terça,11,Grêmio,Derrota,0,1,Visitante,Vinicius Goncalves Dias Araujo,24.2,4.6,178.5,6.6,26.7,6.0,180.8,7.0,Arena do Grêmio
Fluminense,2021,32,14/11/2021,18:15,Domingo,11,Palmeiras,Vitória,2,1,Mandante,Caio Max Augusto Vieira,28.1,5.1,178.5,7.1,29.3,3.6,178.5,6.9,Estádio do Maracanã
Fluminense,2021,33,17/11/2021,20:30,Quarta,11,Juventude,Derrota,0,1,Visitante,Ricardo Marques Ribeiro,25.0,4.5,179.3,6.3,28.1,4.0,179.9,7.1,Estádio Alfredo Jaconi
Fluminense,2021,34,21/11/2021,17:00,Domingo,11,América Mineiro,Vitória,2,0,Mandante,Heber Roberto Lopes,26.4,5.7,180.5,6.8,30.8,3.6,180.6,7.5,Estádio do Maracanã
Fluminense,2021,35,24/11/2021,21:30,Quarta,11,Internacional,Vitória,1,0,Mandante,Felipe Fernandes de Lima,27.8,5.5,179.2,7.0,29.4,4.5,180.8,4.9,Estádio do Maracanã
Fluminense,2021,36,28/11/2021,16:00,Domingo,11,Atlético Mineiro,Derrota,1,2,Visitante,Marielson Alves Silva,28.0,5.5,179.6,6.6,29.2,4.3,179.5,6.4,Governador Magalhães Pinto
Fluminense,2021,37,05/12/2021,16:00,Domingo,12,Bahia,Derrota,0,2,Visitante,Luiz Flávio de Oliveira,28.2,5.1,179.9,6.5,28.4,4.8,179.7,8.7,Arena Fonte Nova
Fluminense,2021,38,09/12/2021,21:30,Quinta,12,Chapecoense,Vitória,3,0,Mandante,Leandro Pedro Vuaden,26.9,5.2,177.8,6.9,22.5,2.7,183.8,5.5,Estádio do Maracanã
Fluminense,2022,1,09/04/2022,16:30,Sábado,04,Santos,Empate,0,0,Mandante,Anderson Daronco,28.6,6.2,178.8,6.2,26.0,4.3,181.2,6.5,Estádio do Maracanã
Fluminense,2022,2,16/04/2022,21:00,Sábado,04,Cuiabá,Vitória,1,0,Visitante,Savio Pereira Sampaio,29.2,6.6,178.8,6.9,29.9,4.1,181.8,4.2,Arena Pantanal
Fluminense,2022,3,23/04/2022,19:00,Sábado,04,Internacional,Derrota,0,1,Mandante,Braulio Da Silva Machado,29.3,7.0,179.7,6.1,29.0,4.0,178.1,7.2,Estádio do Maracanã
Fluminense,2022,4,01/05/2022,16:00,Domingo,05,Coritiba,Derrota,2,3,Visitante,Raphael Claus,28.6,6.0,178.9,6.3,27.7,4.8,181.8,7.5,Estádio Major Antônio Couto Pereira
Fluminense,2022,5,08/05/2022,16:00,Domingo,05,Palmeiras,Empate,1,1,Visitante,Savio Pereira Sampaio,30.6,5.3,178.6,7.3,27.5,4.0,178.0,7.2,Nubank Parque
Fluminense,2022,6,14/05/2022,21:00,Sábado,05,Athletico,Vitória,2,1,Mandante,Ramon Abatti Abel,28.5,6.4,178.8,6.1,24.1,2.3,181.6,5.0,Estádio Raulino de Oliveira
Fluminense,2022,7,22/05/2022,16:00,Domingo,05,Fortaleza,Vitória,1,0,Visitante,Anderson Daronco,29.2,6.1,180.3,5.4,28.1,3.8,177.7,4.0,Estádio Governador Plácido Castelo
Fluminense,2022,8,29/05/2022,18:00,Domingo,05,Flamengo,Derrota,1,2,Mandante,Raphael Claus,30.3,6.0,178.0,6.8,28.1,4.0,180.8,7.6,Estádio do Maracanã
Fluminense,2022,9,05/06/2022,11:00,Domingo,06,Juventude,Derrota,0,1,Visitante,Jefferson Ferreira de Moraes,30.6,6.0,178.5,6.3,27.5,3.4,181.3,6.1,Estádio Alfredo Jaconi
Fluminense,2022,10,08/06/2022,21:30,Quarta,06,Atlético Mineiro,Vitória,5,3,Mandante,Leandro Pedro Vuaden,30.5,5.9,178.4,6.7,29.3,4.4,179.3,6.0,Estádio do Maracanã
Fluminense,2022,11,11/06/2022,19:00,Sábado,06,Atlético Goianiense,Derrota,0,2,Mandante,Luiz Flávio de Oliveira,30.8,6.1,177.2,6.7,27.9,2.8,181.7,5.6,Estádio do Maracanã
Fluminense,2022,12,15/06/2022,21:30,Quarta,06,América Mineiro,Empate,0,0,Visitante,Anderson Daronco,29.2,6.3,179.6,6.5,31.4,4.3,180.4,6.2,Arena Independência
Fluminense,2022,13,19/06/2022,19:00,Domingo,06,Avaí,Vitória,2,0,Mandante,Rodolpho Toski Marques,28.5,6.2,179.1,6.9,29.0,5.0,180.3,5.8,Estádio do Maracanã
Fluminense,2022,14,26/06/2022,16:00,Domingo,06,Botafogo,Vitória,1,0,Visitante,Anderson Daronco,28.6,6.2,179.1,6.9,27.6,5.7,182.1,6.3,Estádio Nilton Santos
Fluminense,2022,15,02/07/2022,16:30,Sábado,07,Corinthians,Vitória,4,0,Mandante,Wilton Pereira Sampaio,28.0,6.8,179.0,6.7,25.1,5.9,181.9,5.8,Estádio do Maracanã
Fluminense,2022,16,09/07/2022,19:00,Sábado,07,Ceará,Vitória,2,1,Mandante,Luiz Flávio de Oliveira,28.4,6.5,178.8,6.8,30.4,2.7,182.5,7.0,Estádio do Maracanã
Fluminense,2022,17,17/07/2022,16:00,Domingo,07,São Paulo,Empate,2,2,Visitante,Wilton Pereira Sampaio,28.6,6.8,178.5,6.2,26.7,5.8,179.7,3.9,MorumBIS
Fluminense,2022,18,20/07/2022,19:00,Quarta,07,Goiás,Vitória,3,2,Visitante,Paulo Roberto Alves Junior,28.4,6.5,178.8,6.8,26.9,2.2,178.9,7.4,Estádio da Serrinha
Fluminense,2022,19,24/07/2022,16:00,Domingo,07,Red Bull Bragantino,Vitória,2,1,Mandante,Andre Luiz de Freitas Castro,29.1,5.9,178.6,6.9,23.5,3.5,181.5,7.0,Estádio Raulino de Oliveira
Fluminense,2022,20,01/08/2022,20:00,Segunda,08,Santos,Empate,2,2,Visitante,Braulio Da Silva Machado,28.3,6.4,178.8,6.8,27.5,5.5,182.9,6.5,Estádio Urbano Caldeira
Fluminense,2022,21,07/08/2022,16:00,Domingo,08,Cuiabá,Vitória,1,0,Mandante,Flavio Rodrigues De Souza,30.6,6.5,178.2,7.2,28.2,4.1,180.7,5.4,Estádio do Maracanã
Fluminense,2022,22,14/08/2022,19:00,Domingo,08,Internacional,Derrota,0,3,Visitante,Ramon Abatti Abel,28.1,6.8,179.0,6.7,27.0,4.3,178.1,6.4,Estádio Beira-Rio
Fluminense,2022,23,20/08/2022,19:00,Sábado,08,Coritiba,Vitória,5,2,Mandante,Paulo Cesar Zanovelli da Silva,27.9,6.4,178.2,6.6,26.6,5.7,184.5,6.8,Estádio do Maracanã
Fluminense,2022,24,27/08/2022,19:00,Sábado,08,Palmeiras,Empate,1,1,Mandante,Braulio Da Silva Machado,28.9,6.4,178.3,6.6,28.3,3.8,178.2,7.1,Estádio do Maracanã
Fluminense,2022,25,03/09/2022,19:00,Sábado,09,Athletico,Derrota,0,1,Visitante,Flavio Rodrigues De Souza,29.6,6.6,179.0,6.6,25.2,3.1,183.0,5.6,Arena da Baixada
Fluminense,2022,26,10/09/2022,19:00,Sábado,09,Fortaleza,Vitória,2,1,Mandante,Paulo Roberto Alves Junior,28.8,6.4,178.8,6.8,30.0,4.0,179.5,5.2,Estádio do Maracanã
Fluminense,2022,27,18/09/2022,16:00,Domingo,09,Flamengo,Vitória,2,1,Visitante,Raphael Claus,28.2,6.8,179.0,6.7,29.3,4.6,180.7,5.9,Estádio do Maracanã
Fluminense,2022,28,28/09/2022,19:00,Quarta,09,Juventude,Vitória,4,0,Mandante,Edina Alves Batista,29.3,7.3,178.5,6.6,28.7,3.4,180.2,6.7,Estádio do Maracanã
Fluminense,2022,29,01/10/2022,15:00,Sábado,10,Atlético Mineiro,Derrota,0,2,Visitante,Luiz Flávio de Oliveira,29.5,7.4,178.5,6.3,29.5,4.5,177.8,6.9,Governador Magalhães Pinto
Fluminense,2022,30,05/10/2022,19:00,Quarta,10,Atlético Goianiense,Derrota,2,3,Visitante,Anderson Daronco,28.9,7.1,178.8,5.9,27.3,3.5,181.1,4.7,Estádio Antônio Accioly
Fluminense,2022,31,09/10/2022,18:00,Domingo,10,América Mineiro,Derrota,0,2,Mandante,Leandro Pedro Vuaden,28.3,6.8,179.0,6.7,30.1,4.6,180.1,8.9,Estádio do Maracanã
Fluminense,2022,32,16/10/2022,19:00,Domingo,10,Avaí,Vitória,3,0,Visitante,Anderson Daronco,29.6,6.7,177.3,6.8,29.5,4.1,178.7,6.7,Estádio da Ressacada
Fluminense,2022,33,23/10/2022,16:00,Domingo,10,Botafogo,Empate,2,2,Mandante,Ramon Abatti Abel,28.7,6.5,177.4,7.0,29.5,4.2,183.3,5.1,Estádio do Maracanã
Fluminense,2022,34,26/10/2022,21:45,Quarta,10,Corinthians,Vitória,2,0,Visitante,Leandro Pedro Vuaden,28.8,6.5,177.4,7.0,29.9,5.4,180.5,8.5,Neo Química Arena
Fluminense,2022,35,31/10/2022,20:00,Segunda,10,Ceará,Vitória,1,0,Visitante,Raphael Claus,29.5,6.0,178.0,6.7,29.5,4.9,181.5,8.6,Estádio Governador Plácido Castelo
Fluminense,2022,36,05/11/2022,16:30,Sábado,11,São Paulo,Vitória,3,1,Mandante,Anderson Daronco,29.6,6.0,178.0,6.7,28.2,5.1,179.6,5.3,Estádio do Maracanã
Fluminense,2022,37,09/11/2022,19:00,Quarta,11,Goiás,Vitória,3,0,Mandante,Paulo Cesar Zanovelli da Silva,28.6,6.7,178.0,6.7,27.3,2.6,178.8,7.9,Estádio do Maracanã
Fluminense,2022,38,13/11/2022,16:00,Domingo,11,Red Bull Bragantino,Vitória,1,0,Visitante,Jean Pierre Goncalves Lima,27.4,7.0,177.5,6.4,24.4,3.2,182.2,6.5,Estádio Nabi Abi Chedid
Fluminense,2023,1,15/04/2023,16:00,Sábado,04,América Mineiro,Vitória,3,0,Visitante,Braulio Da Silva Machado,27.7,7.1,178.7,7.0,32.1,3.7,179.6,8.3,Arena Independência
Fluminense,2023,2,22/04/2023,16:00,Sábado,04,Athletico,Vitória,2,0,Mandante,Paulo Cesar Zanovelli da Silva,30.7,7.0,178.5,6.7,27.9,5.2,181.4,4.7,Estádio do Maracanã
Fluminense,2023,3,29/04/2023,16:30,Sábado,04,Fortaleza,Derrota,2,4,Visitante,Raphael Claus,26.9,6.7,179.6,6.3,29.4,4.9,179.2,5.3,Estádio Governador Plácido Castelo
Fluminense,2023,4,06/05/2023,21:00,Sábado,05,Vasco da Gama,Empate,1,1,Mandante,Wilton Pereira Sampaio,30.8,7.0,178.5,6.7,25.5,3.9,180.8,5.3,Estádio do Maracanã
Fluminense,2023,5,10/05/2023,21:30,Quarta,05,Cruzeiro,Vitória,2,0,Visitante,Flavio Rodrigues De Souza,30.1,7.2,179.2,5.8,28.3,3.4,179.0,4.8,Governador Magalhães Pinto
Fluminense,2023,6,13/05/2023,18:30,Sábado,05,Cuiabá,Vitória,2,0,Mandante,Edina Alves Batista,31.3,6.5,179.2,6.0,28.7,3.8,181.2,5.7,Estádio do Maracanã
Fluminense,2023,7,20/05/2023,18:30,Sábado,05,Botafogo,Derrota,0,1,Visitante,Braulio Da Silva Machado,30.1,6.9,177.7,7.2,29.9,4.1,183.5,6.4,Estádio Nilton Santos
Fluminense,2023,8,28/05/2023,16:00,Domingo,05,Corinthians,Derrota,0,2,Visitante,Leandro Pedro Vuaden,30.1,6.8,178.3,6.8,25.9,5.0,180.7,7.2,Neo Química Arena
Fluminense,2023,9,04/06/2023,16:00,Domingo,06,Red Bull Bragantino,Vitória,2,1,Mandante,Rodrigo Jose Pereira de Lima,30.2,6.8,178.3,6.8,24.7,2.9,180.5,6.1,Estádio do Maracanã
Fluminense,2023,10,11/06/2023,18:30,Domingo,06,Goiás,Empate,2,2,Visitante,Leandro Pedro Vuaden,27.8,6.4,179.0,6.7,28.8,4.0,181.5,5.0,Estádio da Serrinha
Fluminense,2023,11,21/06/2023,21:30,Quarta,06,Atlético Mineiro,Empate,1,1,Mandante,Ramon Abatti Abel,31.0,6.0,180.2,7.3,29.6,4.6,179.6,7.5,Estádio Raulino de Oliveira
Fluminense,2023,12,24/06/2023,18:30,Sábado,06,Bahia,Vitória,2,1,Mandante,Savio Pereira Sampaio,29.9,6.4,178.5,8.1,27.4,4.8,180.7,6.6,Estádio do Maracanã
