time,temporada,rodada,data,horario,dia_semana,mes,adversario,resultado,gols_favor,gols_sofridos,condicao,arbitro,idade_media_titular_time,desvio_idade_media_time,altura_media_titular_time,desvio_altura_media_time,idade_media_titular_adv,desvio_idade_media_adv,altura_media_titular_adv,desvio_altura_media_adv,estadio
Palmeiras,2023,5,10/05/2023,21:30,Quarta,05,Grêmio,Vitória,4,1,Mandante,Braulio Da Silva Machado,28.7,3.4,177.3,7.5,28.1,4.2,180.9,4.9,Nubank Parque
Palmeiras,2023,6,13/05/2023,18:30,Sábado,05,Red Bull Bragantino,Empate,1,1,Mandante,Savio Pereira Sampaio,27.5,4.4,177.5,7.4,24.6,3.0,180.5,7.5,Nubank Parque
Palmeiras,2023,7,20/05/2023,21:00,Sábado,05,Santos,Empate,0,0,Visitante,Raphael Claus,28.7,3.4,177.3,7.5,25.6,4.3,181.2,6.9,Estádio Urbano Caldeira
Palmeiras,2023,8,28/05/2023,18:30,Domingo,05,Atlético Mineiro,Empate,1,1,Visitante,Braulio Da Silva Machado,28.7,4.3,177.1,7.5,29.3,4.9,179.1,6.8,Governador Magalhães Pinto
Palmeiras,2023,9,04/06/2023,18:30,Domingo,06,Coritiba,Vitória,3,1,Mandante,Felipe Fernandes de Lima,27.8,4.7,176.7,7.7,27.8,4.2,180.5,6.4,Nubank Parque
Palmeiras,2023,10,11/06/2023,16:00,Domingo,06,São Paulo,Vitória,2,0,Visitante,Raphael Claus,28.0,4.0,177.4,7.6,28.3,5.1,180.4,6.3,MorumBIS
Palmeiras,2023,11,21/06/2023,21:30,Quarta,06,Bahia,Derrota,0,1,Visitante,Wilton Pereira Sampaio,27.3,5.3,177.5,6.6,26.7,4.1,180.7,6.6,Arena Fonte Nova
Palmeiras,2023,12,25/06/2023,16:00,Domingo,06,Botafogo,Derrota,0,1,Mandante,Anderson Daronco,28.8,3.3,178.1,7.8,29.4,3.8,182.8,6.8,Nubank Parque
Palmeiras,2023,13,02/07/2023,16:00,Domingo,07,Athletico,Empate,2,2,Visitante,Jean Pierre Goncalves Lima,23.7,5.4,180.9,6.1,25.4,4.1,181.0,6.1,Arena da Baixada
Palmeiras,2023,14,08/07/2023,21:00,Sábado,07,Flamengo,Empate,1,1,Mandante,Ramon Abatti Abel,28.2,3.7,178.2,7.7,25.8,4.4,183.2,6.2,Nubank Parque
Palmeiras,2023,15,16/07/2023,18:30,Domingo,07,Internacional,Empate,0,0,Visitante,Rodrigo Jose Pereira de Lima,27.4,4.6,180.2,6.5,29.9,4.1,178.4,7.5,Estádio Beira-Rio
Palmeiras,2023,16,22/07/2023,16:00,Sábado,07,Fortaleza,Vitória,3,1,Mandante,Rafael Rodrigo Klein,28.0,4.3,179.1,7.2,31.4,2.6,177.9,5.6,Nubank Parque
Palmeiras,2023,17,30/07/2023,16:00,Domingo,07,América Mineiro,Vitória,4,1,Visitante,Braulio Da Silva Machado,27.6,3.9,178.5,6.9,28.6,2.6,180.5,7.1,Arena Independência
Palmeiras,2023,18,05/08/2023,21:00,Sábado,08,Fluminense,Derrota,1,2,Visitante,Ramon Abatti Abel,26.0,6.2,180.9,5.9,30.2,6.5,175.5,7.1,Estádio do Maracanã
Palmeiras,2023,19,14/08/2023,19:00,Segunda,08,Cruzeiro,Vitória,1,0,Mandante,Wagner do Nascimento Magalhaes,27.4,4.5,178.3,6.7,28.2,3.3,180.5,5.1,Nubank Parque
Palmeiras,2023,20,19/08/2023,18:30,Sábado,08,Cuiabá,Vitória,2,0,Visitante,Andre Luiz Skettino Policarpo Bento,27.5,4.6,181.1,6.5,29.2,4.1,181.7,6.3,Arena Pantanal
Palmeiras,2023,21,27/08/2023,18:30,Domingo,08,Vasco da Gama,Vitória,1,0,Mandante,Wilton Pereira Sampaio,28.0,3.7,178.4,7.9,27.9,5.0,181.5,6.3,Nubank Parque
Palmeiras,2023,22,03/09/2023,16:00,Domingo,09,Corinthians,Empate,0,0,Visitante,Anderson Daronco,28.9,3.8,178.3,7.0,28.1,6.8,182.9,6.4,Neo Química Arena
Palmeiras,2023,23,15/09/2023,21:30,Sexta,09,Goiás,Vitória,1,0,Mandante,Savio Pereira Sampaio,28.8,4.2,179.2,7.3,28.7,2.3,182.2,5.9,Nubank Parque
Palmeiras,2023,24,21/09/2023,21:30,Quinta,09,Grêmio,Derrota,0,1,Visitante,Bruno Arleu de Araujo,28.0,5.1,178.8,6.3,29.3,3.8,181.8,4.9,Arena do Grêmio
Palmeiras,2023,25,01/10/2023,18:30,Domingo,10,Red Bull Bragantino,Derrota,1,2,Visitante,Wagner do Nascimento Magalhaes,23.6,5.6,179.9,5.6,26.5,3.3,180.5,5.0,Estádio Nabi Abi Chedid
Palmeiras,2023,26,08/10/2023,16:00,Domingo,10,Santos,Derrota,1,2,Mandante,Flavio Rodrigues De Souza,27.0,5.0,178.7,6.4,26.3,4.1,181.6,6.3,Nubank Parque
Palmeiras,2023,27,19/10/2023,19:00,Quinta,10,Atlético Mineiro,Derrota,0,2,Mandante,Bruno Arleu de Araujo,27.0,5.0,178.7,6.4,28.0,4.1,179.8,6.9,Nubank Parque
Palmeiras,2023,28,22/10/2023,18:30,Domingo,10,Coritiba,Vitória,2,0,Visitante,Rafael Rodrigo Klein,28.4,3.6,182.8,4.9,29.6,4.9,182.7,7.1,Estádio Major Antônio Couto Pereira
Palmeiras,2023,29,25/10/2023,20:00,Quarta,10,São Paulo,Vitória,5,0,Mandante,Raphael Claus,27.9,4.6,181.5,5.3,28.8,4.9,179.3,6.4,Nubank Parque
Palmeiras,2023,30,28/10/2023,19:00,Sábado,10,Bahia,Vitória,1,0,Mandante,Rodrigo Jose Pereira de Lima,27.1,4.9,181.7,5.1,26.4,3.3,181.3,7.4,Nubank Parque
Palmeiras,2023,31,01/11/2023,21:30,Quarta,11,Botafogo,Vitória,4,3,Visitante,Braulio Da Silva Machado,27.9,4.6,181.5,5.3,30.6,3.1,183.2,6.4,Estádio Nilton Santos
Palmeiras,2023,32,04/11/2023,21:30,Sábado,11,Athletico,Vitória,1,0,Mandante,Wilton Pereira Sampaio,27.8,5.4,180.5,5.2,27.3,5.3,183.4,5.5,Nubank Parque
Palmeiras,2023,33,08/11/2023,21:30,Quarta,11,Flamengo,Derrota,0,3,Visitante,Rodrigo Jose Pereira de Lima,27.9,4.6,181.5,5.3,27.3,1.7,182.4,7.8,Estádio do Maracanã
Palmeiras,2023,34,11/11/2023,21:00,Sábado,11,Internacional,Vitória,3,0,Mandante,Paulo Cesar Zanovelli da Silva,28.3,5.0,180.6,5.4,28.1,4.5,179.0,6.8,Nubank Parque
Palmeiras,2023,35,26/11/2023,18:30,Domingo,11,Fortaleza,Empate,2,2,Visitante,Andre Luiz Skettino Policarpo Bento,28.4,5.0,180.5,5.3,30.6,3.8,178.2,5.4,Estádio Governador Plácido Castelo
Palmeiras,2023,36,29/11/2023,21:30,Quarta,11,América Mineiro,Vitória,4,0,Mandante,Wilton Pereira Sampaio,27.3,5.2,179.6,6.7,29.3,5.2,180.2,6.0,Nubank Parque
Palmeiras,2023,37,03/12/2023,16:00,Domingo,12,Fluminense,Vitória,1,0,Mandante,Braulio Da Silva Machado,28.4,5.0,180.5,5.3,28.8,6.9,179.5,6.3,Nubank Parque
Palmeiras,2023,38,06/12/2023,21:30,Quarta,12,Cruzeiro,Empate,1,1,Visitante,Anderson Daronco,28.0,5.4,180.5,5.3,27.1,4.4,180.8,5.2,Governador Magalhães Pinto
Palmeiras,2024,1,14/04/2024,18:30,Domingo,04,Vitória,Vitória,1,0,Visitante,Braulio Da Silva Machado,26.1,5.7,179.7,6.6,27.8,3.8,178.2,8.3,Estádio Manoel Barradas
Palmeiras,2024,2,17/04/2024,20:00,Quarta,04,Internacional,Derrota,0,1,Mandante,Lucas Paulo Torezin,26.6,4.9,182.1,5.2,29.0,4.1,177.5,5.9,Nubank Parque
Palmeiras,2024,3,21/04/2024,16:00,Domingo,04,Flamengo,Empate,0,0,Mandante,Rodrigo Jose Pereira de Lima,27.4,4.8,182.5,5.3,29.0,1.9,182.9,8.8,Nubank Parque
Palmeiras,2024,4,29/04/2024,20:00,Segunda,04,São Paulo,Empate,0,0,Visitante,Wilton Pereira Sampaio,26.5,5.9,181.5,5.6,28.4,3.7,180.6,6.0,MorumBIS
Palmeiras,2024,5,05/05/2024,18:30,Domingo,05,Cuiabá,Vitória,2,0,Visitante,Bruno Arleu de Araujo,26.5,5.9,178.6,6.9,26.9,4.4,183.1,4.7,Arena Pantanal
Palmeiras,2024,6,12/05/2024,16:00,Domingo,05,Athletico,Derrota,0,2,Mandante,Braulio Da Silva Machado,27.5,5.7,178.5,6.2,27.2,5.0,181.6,6.5,Nubank Parque
Palmeiras,2024,7,02/06/2024,16:00,Domingo,06,Criciúma,Vitória,2,1,Visitante,Rafael Rodrigo Klein,27.5,5.3,179.8,6.4,31.3,4.2,180.9,7.0,Estádio Heriberto Hülse
Palmeiras,2024,8,13/06/2024,21:30,Quinta,06,Vasco da Gama,Vitória,2,0,Mandante,Ramon Abatti Abel,27.3,5.5,179.5,6.3,29.1,3.6,181.3,6.0,Nubank Parque
Palmeiras,2024,9,17/06/2024,20:30,Segunda,06,Atlético Mineiro,Vitória,4,0,Visitante,Rodrigo Jose Pereira de Lima,27.3,5.5,179.5,6.3,26.8,4.9,181.6,6.5,Arena MRV
Palmeiras,2024,10,20/06/2024,21:30,Quinta,06,Red Bull Bragantino,Vitória,2,1,Mandante,Anderson Daronco,27.1,5.0,179.2,6.3,26.3,2.9,181.0,7.4,Nubank Parque
Palmeiras,2024,11,23/06/2024,18:30,Domingo,06,Juventude,Vitória,3,1,Mandante,Davi de Oliveira Lacerda,26.4,5.8,181.0,5.5,30.4,5.3,179.3,6.8,Nubank Parque
Palmeiras,2024,12,26/06/2024,21:30,Quarta,06,Fortaleza,Derrota,0,3,Visitante,Alex Gomes Stefano,28.6,4.5,179.9,6.4,30.0,3.5,178.3,5.8,Estádio Governador Plácido Castelo
Palmeiras,2024,13,01/07/2024,20:00,Segunda,07,Corinthians,Vitória,2,0,Mandante,Anderson Daronco,25.9,6.1,180.8,5.3,24.2,3.8,182.5,5.5,Nubank Parque
Palmeiras,2024,14,04/07/2024,19:00,Quinta,07,Grêmio,Empate,2,2,Visitante,Marcelo de Lima Henrique,25.2,6.0,180.4,6.3,29.7,4.8,178.9,5.8,Arena do Grêmio
Palmeiras,2024,15,07/07/2024,18:30,Domingo,07,Bahia,Vitória,2,0,Mandante,Jonathan Benkenstein Pinheiro,26.5,5.5,180.1,6.4,28.4,3.5,180.8,5.5,Nubank Parque
Palmeiras,2024,16,11/07/2024,19:30,Quinta,07,Atlético Goianiense,Vitória,3,1,Mandante,Wagner do Nascimento Magalhaes,26.5,5.5,180.1,6.4,26.9,1.9,185.7,6.3,Nubank Parque
Palmeiras,2024,17,17/07/2024,21:30,Quarta,07,Botafogo,Derrota,0,1,Visitante,Anderson Daronco,27.7,5.3,180.1,6.6,30.6,3.5,183.3,7.9,Estádio Nilton Santos
Palmeiras,2024,18,20/07/2024,21:00,Sábado,07,Cruzeiro,Vitória,2,0,Mandante,Davi de Oliveira Lacerda,29.2,4.1,180.1,6.7,27.4,4.4,178.5,7.9,Nubank Parque
Palmeiras,2024,19,24/07/2024,21:30,Quarta,07,Fluminense,Derrota,0,1,Visitante,Wilton Pereira Sampaio,28.8,5.5,179.7,6.6,31.8,7.1,177.5,5.9,Estádio do Maracanã
Palmeiras,2024,20,27/07/2024,19:00,Sábado,07,Vitória,Derrota,0,2,Mandante,Caio Max Augusto Vieira,24.1,5.3,180.2,6.0,28.1,4.1,179.4,8.2,Nubank Parque
Palmeiras,2024,21,04/08/2024,17:00,Domingo,08,Internacional,Empate,1,1,Visitante,Wagner do Nascimento Magalhaes,26.2,5.4,180.5,6.3,26.7,5.3,177.5,7.4,Estádio Beira-Rio
Palmeiras,2024,22,11/08/2024,16:00,Domingo,08,Flamengo,Empate,1,1,Visitante,Wilton Pereira Sampaio,25.0,4.9,183.3,4.6,27.7,2.4,182.3,8.2,Estádio do Maracanã
Palmeiras,2024,23,18/08/2024,16:00,Domingo,08,São Paulo,Vitória,2,1,Mandante,Raphael Claus,27.0,6.1,181.9,5.1,27.5,4.2,180.8,6.2,Nubank Parque
Palmeiras,2024,24,24/08/2024,18:30,Sábado,08,Cuiabá,Vitória,5,0,Mandante,Alex Gomes Stefano,26.3,5.1,181.8,5.6,27.0,4.9,183.5,3.7,Estádio Brinco de Ouro da Princesa
Palmeiras,2024,25,01/09/2024,18:30,Domingo,09,Athletico,Vitória,2,0,Visitante,Braulio Da Silva Machado,27.5,5.5,181.5,5.6,25.2,3.5,181.0,6.8,Arena da Baixada
Palmeiras,2024,26,15/09/2024,16:00,Domingo,09,Criciúma,Vitória,5,0,Mandante,Alex Gomes Stefano,27.6,5.5,181.5,5.6,29.2,3.6,181.0,7.0,Nubank Parque
Palmeiras,2024,27,22/09/2024,16:00,Domingo,09,Vasco da Gama,Vitória,1,0,Visitante,Rafael Rodrigo Klein,26.9,4.7,181.8,5.4,28.7,5.7,181.4,5.4,Estádio São Januário
Palmeiras,2024,28,28/09/2024,18:30,Sábado,09,Atlético Mineiro,Vitória,2,1,Mandante,Bruno Arleu de Araujo,27.1,4.5,181.3,5.4,29.7,4.7,182.9,5.5,Estádio Brinco de Ouro da Princesa
Palmeiras,2024,29,05/10/2024,16:30,Sábado,10,Red Bull Bragantino,Empate,0,0,Visitante,Braulio Da Silva Machado,27.3,4.4,181.9,5.4,26.2,3.1,181.2,6.8,Estádio Nabi Abi Chedid
Palmeiras,2024,30,20/10/2024,20:00,Domingo,10,Juventude,Vitória,5,3,Visitante,Alex Gomes Stefano,27.4,6.0,181.5,5.2,27.8,3.3,182.3,7.1,Estádio Alfredo Jaconi
Palmeiras,2024,31,26/10/2024,16:30,Sábado,10,Fortaleza,Empate,2,2,Mandante,Ramon Abatti Abel,27.6,5.7,181.5,5.3,30.5,3.9,179.1,5.5,Nubank Parque
Palmeiras,2024,32,04/11/2024,20:00,Segunda,11,Corinthians,Derrota,0,2,Visitante,Wilton Pereira Sampaio,27.4,6.0,181.5,5.2,28.2,2.9,182.3,8.2,Neo Química Arena
Palmeiras,2024,33,08/11/2024,21:30,Sexta,11,Grêmio,Vitória,1,0,Mandante,Marcelo de Lima Henrique,28.7,5.3,178.8,6.5,30.7,4.1,177.5,7.8,Nubank Parque
Palmeiras,2024,34,20/11/2024,18:00,Quarta,11,Bahia,Vitória,2,1,Visitante,Wagner do Nascimento Magalhaes,28.9,5.1,178.1,7.4,27.5,4.0,181.5,7.4,Arena Fonte Nova
Palmeiras,2024,35,23/11/2024,19:30,Sábado,11,Atlético Goianiense,Vitória,1,0,Visitante,Jonathan Benkenstein Pinheiro,28.0,5.9,179.6,6.3,26.6,1.6,182.3,8.1,Estádio Antônio Accioly
Palmeiras,2024,36,26/11/2024,21:30,Terça,11,Botafogo,Derrota,1,3,Mandante,Wilton Pereira Sampaio,28.0,5.9,179.6,6.3,28.1,3.3,181.5,8.0,Nubank Parque
Palmeiras,2024,37,04/12/2024,21:30,Quarta,12,Cruzeiro,Vitória,2,1,Visitante,Anderson Daronco,25.4,5.5,182.1,5.2,28.1,4.5,180.1,7.2,Governador Magalhães Pinto
Palmeiras,2024,38,08/12/2024,16:00,Domingo,12,Fluminense,Derrota,0,1,Mandante,Ramon Abatti Abel,25.8,5.1,181.9,5.3,32.0,6.3,177.6,5.8,Nubank Parque
Palmeiras,2025,1,30/03/2025,16:00,Domingo,03,Botafogo,Empate,0,0,Mandante,Ramon Abatti Abel,26.9,5.2,181.5,5.5,27.6,3.4,182.4,9.7,Nubank Parque
Palmeiras,2025,2,06/04/2025,18:30,Domingo,04,Sport Recife,Vitória,2,1,Visitante,Bruno Arleu de Araujo,27.0,4.4,184.1,5.1,29.1,3.5,181.6,4.8,Ilha do Retiro
Palmeiras,2025,3,12/04/2025,18:30,Sábado,04,Corinthians,Vitória,2,0,Mandante,Rafael Rodrigo Klein,26.6,5.2,182.5,5.8,27.3,4.2,179.6,5.0,Nubank Parque
Palmeiras,2025,4,16/04/2025,19:30,Quarta,04,Internacional,Vitória,1,0,Visitante,Felipe Fernandes de Lima,26.2,5.4,181.0,5.4,29.3,5.1,180.2,6.4,Estádio Beira-Rio
Palmeiras,2025,5,20/04/2025,18:30,Domingo,04,Fortaleza,Vitória,2,1,Visitante,Paulo Cesar Zanovelli da Silva,26.5,5.1,182.9,5.0,30.1,5.3,180.5,7.0,Estádio Governador Plácido Castelo
Palmeiras,2025,6,27/04/2025,18:30,Domingo,04,Bahia,Derrota,0,1,Mandante,Wilton Pereira Sampaio,26.6,5.0,182.7,6.7,28.9,3.8,180.2,7.4,Nubank Parque
Palmeiras,2025,7,04/05/2025,16:00,Domingo,05,Vasco da Gama,Vitória,1,0,Visitante,Davi de Oliveira Lacerda,26.3,5.4,181.6,5.3,26.1,3.5,180.3,5.1,Arena BRB Mané Garrincha
Palmeiras,2025,8,11/05/2025,17:30,Domingo,05,São Paulo,Vitória,1,0,Mandante,Rafael Rodrigo Klein,25.7,5.1,182.1,5.5,28.6,4.2,179.5,7.3,Arena Barueri
Palmeiras,2025,9,18/05/2025,18:30,Domingo,05,Red Bull Bragantino,Vitória,2,1,Visitante,Marcelo de Lima Henrique,25.9,5.1,182.7,4.8,26.6,3.8,179.8,7.5,Estádio Cícero de Souza Marques
Palmeiras,2025,10,25/05/2025,16:00,Domingo,05,Flamengo,Derrota,0,2,Mandante,Ramon Abatti Abel,27.1,5.5,181.4,4.7,29.9,3.2,181.5,7.2,Nubank Parque
Palmeiras,2025,11,01/06/2025,19:30,Domingo,06,Cruzeiro,Derrota,1,2,Visitante,Rodrigo Jose Pereira de Lima,25.8,4.7,183.2,5.7,28.3,4.8,180.1,8.1,Governador Magalhães Pinto
Palmeiras,2025,14,16/07/2025,19:00,Quarta,07,Mirassol,Empate,1,1,Mandante,Savio Pereira Sampaio,28.6,4.6,180.8,5.5,30.6,3.9,178.7,6.5,Nubank Parque
Palmeiras,2025,15,20/07/2025,17:30,Domingo,07,Atlético Mineiro,Vitória,3,2,Mandante,Alex Gomes Stefano,27.5,4.9,180.5,5.5,29.7,4.4,179.0,7.0,Nubank Parque
Palmeiras,2025,16,23/07/2025,19:00,Quarta,07,Fluminense,Vitória,2,1,Visitante,Ramon Abatti Abel,27.1,5.1,180.5,5.5,30.2,6.1,177.5,8.6,Estádio do Maracanã
Palmeiras,2025,17,26/07/2025,21:00,Sábado,07,Grêmio,Vitória,1,0,Mandante,Paulo Cesar Zanovelli da Silva,26.3,5.2,181.7,5.1,27.0,5.0,179.5,7.3,Nubank Parque
Palmeiras,2025,18,03/08/2025,19:30,Domingo,08,Vitória,Empate,2,2,Visitante,Davi de Oliveira Lacerda,25.8,6.4,183.7,6.4,28.3,4.5,179.9,6.5,Estádio Manoel Barradas
Palmeiras,2025,19,10/08/2025,16:00,Domingo,08,Ceará,Vitória,2,1,Mandante,Lucas Paulo Torezin,26.9,4.7,180.7,5.3,29.5,3.1,180.3,8.6,Nubank Parque
Palmeiras,2025,20,17/08/2025,20:30,Domingo,08,Botafogo,Vitória,1,0,Visitante,Davi de Oliveira Lacerda,28.1,4.5,181.2,5.4,28.7,5.1,182.6,7.3,Estádio Nilton Santos
Palmeiras,2025,21,25/08/2025,19:00,Segunda,08,Sport Recife,Vitória,3,0,Mandante,Paulo Cesar Zanovelli da Silva,28.0,4.6,181.5,5.6,28.3,5.2,180.5,8.6,Nubank Parque
Palmeiras,2025,22,31/08/2025,18:30,Domingo,08,Corinthians,Empate,1,1,Visitante,Ramon Abatti Abel,28.0,4.6,180.9,5.7,28.0,4.5,183.2,7.7,Neo Química Arena
Palmeiras,2025,23,13/09/2025,18:30,Sábado,09,Internacional,Vitória,4,1,Mandante,Lucas Paulo Torezin,28.2,4.5,181.2,5.4,26.9,4.3,181.0,7.3,Nubank Parque
Palmeiras,2025,24,20/09/2025,21:00,Sábado,09,Fortaleza,Vitória,4,1,Mandante,Alex Gomes Stefano,26.0,4.5,181.5,5.8,31.2,3.6,178.5,6.6,Nubank Parque
Palmeiras,2025,25,28/09/2025,16:00,Domingo,09,Bahia,Derrota,0,1,Visitante,Anderson Daronco,28.3,4.8,182.2,5.0,27.4,4.7,180.7,7.0,Arena Fonte Nova
Palmeiras,2025,26,01/10/2025,19:00,Quarta,10,Vasco da Gama,Vitória,3,0,Mandante,Murilo Ugolini Klein,28.3,4.8,181.1,5.4,28.8,4.8,180.7,6.0,Nubank Parque
Palmeiras,2025,27,05/10/2025,16:00,Domingo,10,São Paulo,Vitória,3,2,Visitante,Ramon Abatti Abel,28.4,4.8,181.1,5.4,29.2,4.4,179.8,6.9,MorumBIS
Palmeiras,2025,12,11/10/2025,19:00,Sábado,10,Juventude,Vitória,4,1,Mandante,Davi de Oliveira Lacerda,28.4,4.1,181.7,6.2,29.2,4.3,178.2,6.1,Nubank Parque
Palmeiras,2025,28,15/10/2025,19:00,Quarta,10,Red Bull Bragantino,Vitória,5,1,Mandante,Raphael Claus,27.7,4.7,181.5,6.4,26.2,3.2,181.4,7.2,Nubank Parque
Palmeiras,2025,29,19/10/2025,16:00,Domingo,10,Flamengo,Derrota,2,3,Visitante,Wilton Pereira Sampaio,26.9,3.4,182.1,8.8,30.2,2.6,182.8,6.1,Estádio do Maracanã
Palmeiras,2025,30,26/10/2025,20:30,Domingo,10,Cruzeiro,Empate,0,0,Mandante,Rafael Rodrigo Klein,26.7,3.7,183.1,8.8,29.6,4.3,179.2,7.9,Nubank Parque
Palmeiras,2025,31,02/11/2025,18:30,Domingo,11,Juventude,Vitória,2,0,Visitante,Savio Pereira Sampaio,27.1,2.7,182.5,8.4,30.5,5.7,180.5,5.1,Estádio Alfredo Jaconi
Palmeiras,2025,32,06/11/2025,21:30,Quinta,11,Santos,Vitória,2,0,Mandante,Raphael Claus,26.4,2.9,183.0,8.5,26.4,5.1,180.1,5.9,Nubank Parque
Palmeiras,2025,33,09/11/2025,20:30,Domingo,11,Mirassol,Derrota,1,2,Visitante,Flavio Rodrigues De Souza,26.9,3.7,182.0,8.6,30.2,4.4,179.5,7.2,Estádio José Maria de Campos Maia
Palmeiras,2025,13,15/11/2025,21:00,Sábado,11,Santos,Derrota,0,1,Visitante,Raphael Claus,27.0,2.9,182.7,8.9,28.9,4.2,180.1,6.1,Estádio Urbano Caldeira
Palmeiras,2025,37,19/11/2025,19:30,Quarta,11,Vitória,Empate,0,0,Mandante,Lucas Paulo Torezin,26.3,2.9,183.8,8.8,28.9,3.2,182.4,5.8,Nubank Parque
Palmeiras,2025,35,22/11/2025,21:30,Sábado,11,Fluminense,Empate,0,0,Mandante,Jonathan Benkenstein Pinheiro,26.1,3.1,182.9,8.3,31.1,5.8,179.7,6.7,Nubank Parque
Palmeiras,2025,36,25/11/2025,21:30,Terça,11,Grêmio,Derrota,2,3,Visitante,Savio Pereira Sampaio,26.3,5.1,182.0,6.8,31.2,3.6,177.9,7.6,Arena do Grêmio
Palmeiras,2025,34,03/12/2025,21:30,Quarta,12,Atlético Mineiro,Vitória,3,0,Visitante,Rafael Rodrigo Klein,26.8,3.5,182.7,8.4,31.0,3.1,179.4,7.9,Arena MRV
Palmeiras,2025,38,07/12/2025,16:00,Domingo,12,Ceará,Vitória,3,1,Visitante,Bruno Arleu de Araujo,25.2,5.0,183.1,6.6,28.5,2.9,181.4,8.1,Estádio Governador Plácido Castelo
